time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001500,0.000000,280.421083,-52.925806,-31.912373,280.364013,0.000000
0.002000,0.000000,280.948126,-53.036471,-31.747174,280.907121,0.000000
0.002500,0.000000,281.501009,-53.151113,-31.599162,281.475362,0.000000
0.003000,320.026539,345.292710,-53.361163,7.349245,665.321848,0.000000
0.003500,317.667250,345.179542,-53.439069,7.364450,662.846104,0.000000
0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,369.022159,362.561488,-54.779403,11.815382,731.594178,0.000000
0.005500,364.689241,361.748216,-54.806132,11.839132,726.440149,0.000000
0.006000,360.413583,360.987345,-54.839094,11.825012,721.396454,0.000000
0.006500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.007000,1421.025453,0.000000,53.791879,184.152646,1421.212159,0.000000
0.007500,1398.999678,0.000000,53.016931,179.323898,1399.508649,0.000000
0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008500,0.000000,299.371717,-56.565650,-33.054125,299.259037,0.000000
0.009000,335.737564,365.917325,-56.690319,7.144036,701.675190,0.000000
0.009500,333.263059,365.143415,-56.652682,7.524140,698.419742,0.000000
0.010000,330.718873,364.408683,-56.623667,7.845710,695.134010,0.000000
0.010500,328.115445,363.713398,-56.603049,8.112365,691.828794,0.000000
0.011000,325.462532,363.057754,-56.590604,8.327575,688.514117,0.000000
0.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012000,1387.768795,0.000000,52.497747,181.970889,1387.847337,0.000000
0.012500,1366.320806,0.000000,51.752769,177.216190,1366.710022,0.000000
0.013000,1345.891997,0.000000,51.043799,172.820773,1346.551903,0.000000
0.013500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.014000,243.072599,355.392553,-58.180800,-3.788326,598.454634,0.000000
0.014500,244.999456,355.360355,-58.111389,-2.962803,600.353527,0.000000
0.015000,246.636574,355.325077,-58.051398,-2.207915,601.958334,0.000000
0.015500,248.006406,355.289658,-58.000624,-1.520320,603.294688,0.000000
0.016000,249.130000,355.256780,-57.958859,-0.896732,604.386537,0.000000
0.016500,250.027072,355.228887,-57.925891,-0.333934,605.256222,0.000000
0.017000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.017500,1356.547127,0.000000,51.454108,178.222933,1356.652021,0.000000
0.018000,1334.849820,0.000000,50.702824,173.465472,1335.257045,0.000000
0.018500,1314.197810,0.000000,49.988051,169.072869,1314.867361,0.000000
0.019000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019500,173.790577,346.177724,-59.028711,-11.173231,519.925280,0.000000
0.020000,178.578940,346.808780,-58.968753,-10.194681,525.357053,0.000000
0.020500,182.963237,347.407813,-58.917658,-9.283319,530.350733,0.000000
0.021000,186.971000,347.979203,-58.875262,-8.436561,534.938517,0.000000
0.021500,190.628032,348.526979,-58.841394,-7.651815,539.150489,0.000000
0.022000,193.958501,349.054835,-58.815875,-6.926502,543.014737,0.000000
0.022500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.023000,1333.040873,0.000000,50.784057,174.782867,1333.219800,0.000000
0.023500,1310.609547,0.000000,50.004915,169.909426,1311.094571,0.000000
0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.024500,168.399402,346.206125,-59.185825,-11.366142,514.567606,0.000000
0.025000,172.547115,347.003274,-59.174731,-10.641540,519.522124,0.000000
0.025500,176.371649,347.773740,-59.170963,-9.966484,524.125501,0.000000
0.026000,179.894016,348.520855,-59.174363,-9.339102,528.402247,0.000000
0.026500,183.133877,349.247673,-59.184770,-8.757534,532.375229,0.000000
0.027000,186.109628,349.956994,-59.202019,-8.219941,536.065774,0.000000
0.027500,188.838477,350.651377,-59.225945,-7.724515,539.493767,0.000000
0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028500,1319.576508,0.000000,50.501401,172.597209,1319.771249,0.000000
0.029000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.029500,209.516538,354.239421,-59.053626,-6.724700,563.740113,0.000000
0.030000,210.610578,354.874522,-59.123190,-6.546796,565.472063,0.000000
0.030500,211.578983,355.506803,-59.197488,-6.389498,567.075355,0.000000
0.031000,212.429935,356.137319,-59.276381,-6.252008,568.559252,0.000000
0.031500,213.171060,356.767019,-59.359733,-6.133546,569.932354,0.000000
0.032000,213.809468,357.396758,-59.447411,-6.033355,571.202646,0.000000
0.032500,214.351794,358.027298,-59.539283,-5.950696,572.377546,0.000000
0.033000,214.804223,358.659325,-59.635221,-5.884855,573.463938,0.000000
0.033500,215.172530,359.293445,-59.735101,-5.835138,574.468219,0.000000
0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034500,1302.991317,0.000000,50.101739,168.871690,1303.299240,0.000000
0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035500,0.000000,316.450962,-59.681441,-33.611891,316.321916,0.000000
0.036000,0.000000,317.459250,-59.862778,-33.790900,317.335316,0.000000
0.036500,0.000000,318.471351,-60.045392,-33.962689,318.352596,0.000000
0.037000,0.000000,319.487165,-60.229227,-34.127668,319.373654,0.000000
0.037500,289.185127,377.761643,-60.290785,0.199944,666.950833,0.000000
0.038000,285.555764,377.859425,-60.438335,-0.305187,663.417319,0.000000
0.038500,282.030912,377.984862,-60.587722,-0.798347,660.016205,0.000000
0.039000,278.606997,378.137062,-60.738871,-1.280062,656.743006,0.000000
0.039500,275.280549,378.315159,-60.891713,-1.750829,653.593367,0.000000
0.040000,272.048204,378.518310,-61.046180,-2.211125,650.563064,0.000000
0.040500,268.906698,378.745695,-61.202210,-2.661406,647.647995,0.000000
0.041000,265.852867,378.996519,-61.359742,-3.102105,644.844189,0.000000
0.041500,262.883645,379.270010,-61.518717,-3.533634,642.147791,0.000000
0.042000,259.996062,379.565417,-61.679082,-3.956391,639.555070,0.000000
0.042500,257.187242,379.882013,-61.840783,-4.370751,637.062408,0.000000
0.043000,254.454400,380.219091,-62.003770,-4.777074,634.666303,0.000000
0.043500,251.794839,380.575966,-62.167995,-5.175704,632.363365,0.000000
0.044000,249.205951,380.951973,-62.333412,-5.566969,630.150310,0.000000
0.044500,246.685212,381.346467,-62.499978,-5.951183,628.023960,0.000000
0.045000,244.230181,381.758823,-62.667649,-6.328645,625.981242,0.000000
0.045500,241.838495,382.188436,-62.836387,-6.699640,624.019180,0.000000
0.046000,240.598969,381.430362,-62.737846,-6.783142,622.021961,0.000000
0.046500,239.422359,380.689383,-62.640337,-6.860117,620.104751,0.000000
0.047000,238.306352,379.964899,-62.543821,-6.930837,618.264638,0.000000
0.047500,237.248716,379.256334,-62.448261,-6.995561,616.498807,0.000000
0.048000,236.247293,378.563126,-62.353623,-7.054535,614.804539,0.000000
0.048500,235.299999,377.884732,-62.259872,-7.107998,613.179207,0.000000
0.049000,234.404821,377.220628,-62.166975,-7.156176,611.620269,0.000000
0.049500,233.559815,376.570305,-62.074902,-7.199285,610.125273,0.000000
