time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002500,269.124851,380.865002,-57.202449,-80.600475,649.985716,0.000000
0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003500,1190.355021,0.000000,53.552749,17.505003,1190.364568,0.000000
0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004500,299.085774,389.099800,-57.390122,-81.610052,688.115478,0.000000
0.005000,297.799634,388.017987,-57.284150,-80.431326,685.839388,0.000000
0.005500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.006000,1191.184795,0.000000,53.496341,19.258602,1191.192255,0.000000
0.006500,1177.908302,0.000000,52.934924,17.511180,1177.945353,0.000000
0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.007500,293.885546,390.290223,-57.872063,-81.723550,683.993149,0.000000
0.008000,292.661299,389.233749,-57.764510,-80.575888,681.806030,0.000000
0.008500,291.290163,388.211636,-57.667904,-79.494821,679.500070,0.000000
0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009500,1185.233597,0.000000,53.160669,20.495489,1185.249815,0.000000
0.010000,1171.554300,0.000000,52.587188,18.650997,1171.603050,0.000000
0.010500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011000,287.958421,390.228095,-58.164436,-81.005843,677.960972,0.000000
0.011500,286.532369,389.235572,-58.072842,-79.961462,675.630331,0.000000
0.012000,284.980643,388.277911,-57.991647,-78.977876,673.203135,0.000000
0.012500,283.317032,387.356395,-57.920594,-78.052997,670.694828,0.000000
0.013000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013500,1180.810104,0.000000,52.906029,22.162473,1180.825837,0.000000
0.014000,1166.357260,0.000000,52.303172,20.168665,1166.410364,0.000000
0.014500,1152.580218,0.000000,51.727622,18.363613,1152.664904,0.000000
0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015500,246.519523,383.484847,-58.803016,-79.999691,629.653736,0.000000
0.016000,246.594799,382.936064,-58.720803,-79.112200,629.266451,0.000000
0.016500,246.491873,382.404070,-58.648360,-78.272684,628.712459,0.000000
0.017000,246.226358,381.890896,-58.585465,-77.479966,628.009722,0.000000
0.017500,245.812939,381.398391,-58.531892,-76.732806,627.175066,0.000000
0.018000,245.265397,380.928229,-58.487413,-76.029913,626.224220,0.000000
0.018500,244.596642,380.481909,-58.451801,-75.369957,625.171854,0.000000
0.019000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019500,1170.379656,0.000000,52.393289,24.622406,1170.380724,0.000000
0.020000,1154.684304,0.000000,51.738851,22.445638,1154.730427,0.000000
0.020500,1139.743168,0.000000,51.114957,20.474678,1139.827383,0.000000
0.021000,1125.515374,0.000000,50.519985,18.696385,1125.631729,0.000000
0.021500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.022000,175.175300,370.825786,-59.705324,-77.759333,545.560177,0.000000
0.022500,177.954986,371.092254,-59.645004,-77.150920,548.685674,0.000000
0.023000,180.465891,371.344236,-59.593252,-76.569703,551.523497,0.000000
0.023500,182.726145,371.584891,-59.549904,-76.015879,554.095153,0.000000
0.024000,184.752865,371.817142,-59.514792,-75.489496,556.420891,0.000000
0.024500,186.562193,372.043688,-59.487743,-74.990473,558.519754,0.000000
0.025000,188.169333,372.267014,-59.468582,-74.518619,560.409618,0.000000
0.025500,189.588588,372.489398,-59.457129,-74.073645,562.107245,0.000000
0.026000,190.833400,372.712922,-59.453203,-73.655180,563.628331,0.000000
0.026500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.027000,1150.658091,0.000000,51.523603,25.983953,1150.669401,0.000000
0.027500,1133.736112,0.000000,50.815640,23.677869,1133.798511,0.000000
0.028000,1117.652734,0.000000,50.141916,21.592216,1117.758272,0.000000
0.028500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.029000,158.164285,368.809057,-60.119515,-76.267454,526.573229,0.000000
0.029500,160.699069,369.407352,-60.124111,-75.920103,529.763991,0.000000
0.030000,163.028795,369.992109,-60.135088,-75.589072,532.733238,0.000000
0.030500,165.166043,370.565525,-60.152313,-75.274553,535.495873,0.000000
0.031000,167.122684,371.129630,-60.175653,-74.976652,538.065913,0.000000
0.031500,168.909903,371.686290,-60.204971,-74.695395,540.456526,0.000000
0.032000,170.538239,372.237222,-60.240129,-74.430739,542.680076,0.000000
0.032500,172.017609,372.784001,-60.280991,-74.182583,544.748163,0.000000
0.033000,173.357348,373.328067,-60.327417,-73.950773,546.671660,0.000000
0.033500,174.566228,373.870731,-60.379269,-73.735108,548.460751,0.000000
0.034000,175.652497,374.413189,-60.436410,-73.535350,550.124968,0.000000
0.034500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035000,1130.935896,0.000000,50.668106,26.740448,1130.969282,0.000000
0.035500,1112.435456,0.000000,49.889835,24.226321,1112.527584,0.000000
0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.036500,0.000000,305.007650,-55.487728,-66.237994,304.664605,0.000000
0.037000,0.000000,300.523149,-54.674111,-65.168183,300.210947,0.000000
0.037500,233.488364,353.056304,-53.908103,-69.474254,586.240726,0.000000
0.038000,238.810272,347.110238,-52.593280,-67.798629,585.648158,0.000000
0.038500,243.920651,341.394484,-51.329877,-66.185771,585.071963,0.000000
0.039000,248.826411,335.902858,-50.116455,-64.633957,584.513040,0.000000
0.039500,253.534178,330.629294,-48.951608,-63.141495,583.972107,0.000000
0.040000,258.050312,325.567839,-47.833966,-61.706725,583.449723,0.000000
0.040500,262.380922,320.712657,-46.762187,-60.328022,582.946304,0.000000
0.041000,266.531881,316.058032,-45.734967,-59.003792,582.462134,0.000000
0.041500,270.508841,311.598359,-44.751028,-57.732474,581.997383,0.000000
0.042000,274.317238,307.328155,-43.809125,-56.512544,581.552118,0.000000
0.042500,277.962315,303.242049,-42.908045,-55.342508,581.126314,0.000000
0.043000,281.449121,299.334787,-42.046601,-54.220906,580.719867,0.000000
0.043500,284.782528,295.601230,-41.223639,-53.146313,580.332601,0.000000
0.044000,287.967240,292.036352,-40.438030,-52.117335,579.964277,0.000000
0.044500,291.007797,288.635240,-39.688676,-51.132613,579.614602,0.000000
0.045000,293.908587,285.393094,-38.974504,-50.190818,579.283238,0.000000
0.045500,296.673854,282.305224,-38.294469,-49.290654,578.969802,0.000000
0.046000,299.307701,279.367049,-37.647551,-48.430857,578.673883,0.000000
0.046500,301.814098,276.574096,-37.032759,-47.610195,578.395036,0.000000
0.047000,304.196892,273.922000,-36.449123,-46.827465,578.132795,0.000000
0.047500,306.459807,271.406499,-35.895701,-46.081496,577.886675,0.000000
0.048000,308.606452,269.023438,-35.371573,-45.371144,577.656173,0.000000
0.048500,310.640326,266.768762,-34.875844,-44.695299,577.440777,0.000000
0.049000,312.564823,264.638518,-34.407641,-44.052875,577.239966,0.000000
