time(s),ankle_torque(Nm),exo_torque(Nm),gravity_torque(Nm),ankle_rtd(Nm/s)
0.038000,-8.926064,34.482712,46.537055,-291.376401
0.038500,-9.064457,34.283566,46.466923,-276.787167
0.039000,-9.195842,34.090759,46.396517,-262.769408
0.039500,-9.320494,33.904050,46.325864,-249.302806
0.040000,-9.438677,33.723209,46.254991,-236.367731
0.040500,-9.550650,33.548012,46.183921,-223.945226
0.041000,-9.656659,33.378243,46.112676,-212.016977
0.041500,-9.756941,33.213693,46.041277,-200.565293
0.042000,-9.851728,33.054162,45.969743,-189.573088
0.042500,-9.941240,32.899455,45.898091,-179.023855
0.043000,-10.025690,32.749388,45.826338,-168.901648
0.043500,-10.105286,32.603777,45.754498,-159.191066
0.044000,-10.180225,32.462451,45.682585,-149.877229
0.044500,-10.250698,32.325242,45.610612,-140.945767
0.045000,-10.316889,32.191986,45.538590,-132.382796
0.045500,-10.378976,32.062530,45.466530,-124.174906
0.046000,-10.437131,31.936721,45.394442,-116.309146
0.046500,-10.491517,31.814416,45.322335,-108.773003
0.047000,-10.542295,31.695474,45.250218,-101.554394
0.047500,-10.589615,31.579761,45.178097,-94.641647
0.048000,-10.633627,31.467146,45.105981,-88.023489
0.048500,-10.674472,31.357505,45.033876,-81.689033
0.049000,-10.712286,31.250717,44.961787,-75.627765
0.049500,-10.747200,31.146665,44.889720,-69.829532
0.050000,-10.779343,31.045238,44.817680,-64.284526
0.050500,-10.808834,30.946328,44.745672,-58.983281
0.051000,-10.835793,30.849830,44.673699,-53.916652
0.051500,-10.860331,30.755645,44.601765,-49.075813
0.052000,-10.882557,30.663675,44.529875,-44.452240
0.052500,-10.902575,30.573829,44.458030,-40.037705
0.053000,-10.920488,30.486016,44.386235,-35.824262
0.053500,-10.936390,30.400150,44.314490,-31.804245
0.054000,-10.950375,30.316149,44.242800,-27.970249
0.054500,-10.962532,30.233932,44.171165,-24.315131
0.055000,-10.972948,30.153423,44.099589,-20.831993
0.055500,-10.981706,30.074548,44.028072,-17.514182
0.056000,-10.988883,29.997236,43.956616,-14.355274
0.056500,-10.994558,29.921418,43.885223,-11.349072
0.057000,-10.998802,29.847028,43.813893,-8.489597
0.057500,-11.001688,29.774003,43.742629,-5.771079
0.058000,-11.003282,29.702282,43.671430,-3.187952
0.058500,-11.003649,29.631806,43.600299,-0.734847
0.059000,-11.002853,29.562520,43.529235,1.593415
0.059500,-11.000952,29.494369,43.458240,3.801828
0.060000,-10.998004,29.427300,43.387313,5.895210
0.060500,-10.994065,29.361265,43.316456,7.878207
0.061000,-10.989187,29.296215,43.245669,9.755296
0.061500,-10.983422,29.232103,43.174952,11.530797
0.062000,-10.976818,29.168886,43.104307,13.208872
0.062500,-10.969421,29.106521,43.033732,14.793536
0.063000,-10.961277,29.044967,42.963228,16.288654
0.063500,-10.952428,28.984185,42.892796,17.697957
0.064000,-10.942915,28.924138,42.822436,19.025035
0.064500,-10.932778,28.864788,42.752147,20.273349
0.065000,-10.922055,28.806102,42.681930,21.446235
0.065500,-10.910782,28.748046,42.611785,22.546905
0.066000,-10.898993,28.690588,42.541712,23.578452
0.066500,-10.886721,28.633699,42.471711,24.543857
0.067000,-10.873998,28.577348,42.401782,25.445989
0.067500,-10.860854,28.521507,42.331925,26.287612
0.068000,-10.847318,28.466150,42.262140,27.071384
0.068500,-10.833418,28.411251,42.192426,27.799867
0.069000,-10.819180,28.356785,42.122784,28.475525
0.069500,-10.804630,28.302729,42.053214,29.100730
0.070000,-10.789791,28.249060,41.983715,29.677764
0.070500,-10.774687,28.195756,41.914288,30.208821
0.071000,-10.759339,28.142797,41.844932,30.696014
0.071500,-10.743768,28.090163,41.775647,31.141375
0.072000,-10.727995,28.037835,41.706433,31.546855
0.072500,-10.712037,27.985795,41.637290,31.914334
0.073000,-10.695915,27.934026,41.568217,32.245616
0.073500,-10.679643,27.882511,41.499216,32.542437
0.074000,-10.663240,27.831235,41.430284,32.806465
0.074500,-10.646721,27.780182,41.361423,33.039302
0.075000,-10.630099,27.729339,41.292633,33.242486
0.075500,-10.613391,27.678692,41.223912,33.417498
0.076000,-10.596608,27.628227,41.155261,33.565756
0.076500,-10.579763,27.577932,41.086679,33.688624
0.077000,-10.562870,27.527796,41.018167,33.787411
0.077500,-10.545938,27.477807,40.949724,33.863373
0.078000,-10.528979,27.427955,40.881351,33.917715
0.078500,-10.512003,27.378229,40.813046,33.951593
0.079000,-10.495020,27.328619,40.744811,33.966117
0.079500,-10.478039,27.279118,40.676644,33.962350
0.080000,-10.461068,27.229715,40.608545,33.941312
0.080500,-10.444116,27.180403,40.540515,33.903981
0.081000,-10.427191,27.131173,40.472553,33.851293
0.081500,-10.410299,27.082019,40.404659,33.784145
0.082000,-10.393447,27.032933,40.336833,33.703398
0.082500,-10.376642,26.983909,40.269074,33.609873
0.083000,-10.359890,26.934941,40.201383,33.504359
0.083500,-10.343196,26.886021,40.133760,33.387611
0.084000,-10.326566,26.837146,40.066203,33.260349
0.084500,-10.310004,26.788309,39.998714,33.123264
0.085000,-10.293516,26.739505,39.931292,32.977015
0.085500,-10.277105,26.690730,39.863936,32.822233
0.086000,-10.260775,26.641980,39.796647,32.659521
0.086500,-10.244530,26.593250,39.729425,32.489455
0.087000,-10.228374,26.544537,39.662269,32.312585
0.087500,-10.212309,26.495836,39.595179,32.129435
0.088000,-10.196339,26.447145,39.528155,31.940506
0.088500,-10.180466,26.398459,39.461197,31.746276
0.089000,-10.164692,26.349777,39.394305,31.547201
0.089500,-10.149020,26.301096,39.327478,31.343714
0.090000,-10.133452,26.252412,39.260717,31.136230
0.090500,-10.117990,26.203724,39.194021,30.925142
0.091000,-10.102634,26.155029,39.127391,30.710826
0.091500,-10.087387,26.106326,39.060825,30.493637
0.092000,-10.072250,26.057612,38.994325,30.273915
0.092500,-10.057224,26.008885,38.927889,30.051982
0.093000,-10.042310,25.960145,38.861518,29.828145
0.093500,-10.027509,25.911390,38.795211,29.602693
0.094000,-10.012821,25.862618,38.728969,29.375904
0.094500,-9.998247,25.813828,38.662791,29.148037
0.095000,-9.983787,25.765020,38.596678,28.919342
0.095500,-9.969442,25.716192,38.530628,28.690052
0.096000,-9.955212,25.667343,38.464642,28.460389
0.096500,-9.941097,25.618474,38.398720,28.230563
0.097000,-9.927097,25.569582,38.332862,28.000772
0.097500,-9.913211,25.520669,38.267067,27.771203
0.098000,-9.899440,25.471732,38.201336,27.542033
0.098500,-9.885783,25.422773,38.135668,27.313427
0.099000,-9.872240,25.373790,38.070063,27.085543
0.099500,-9.858811,25.324784,38.004521,26.858526
0.100000,-9.845495,25.275755,37.939043,26.632515
0.100500,-9.832291,25.226702,37.873627,26.407638
0.101000,-9.819199,25.177625,37.808274,26.184018
0.101500,-9.806218,25.128524,37.742983,25.961768
0.102000,-9.793348,25.079401,37.677755,25.740992
0.102500,-9.780587,25.030254,37.612590,25.521791
0.103000,-9.767935,24.981084,37.547486,25.304254
0.103500,-9.755390,24.931891,37.482445,25.088468
0.104000,-9.742953,24.882677,37.417466,24.874511
0.104500,-9.730622,24.833440,37.352549,24.662455
0.105000,-9.718396,24.784182,37.287694,24.452369
0.105500,-9.706274,24.734902,37.222901,24.244313
0.106000,-9.694254,24.685602,37.158169,24.038344
0.106500,-9.682337,24.636282,37.093499,23.834514
0.107000,-9.670521,24.586943,37.028890,23.632869
0.107500,-9.658804,24.537585,36.964343,23.433451
0.108000,-9.647186,24.488208,36.899857,23.236299
0.108500,-9.635665,24.438813,36.835432,23.041446
0.109000,-9.624241,24.389402,36.771069,22.848923
0.109500,-9.612911,24.339973,36.706766,22.658754
0.110000,-9.601676,24.290530,36.642524,22.470965
0.110500,-9.590533,24.241071,36.578343,22.285573
0.111000,-9.579482,24.191597,36.514223,22.102595
0.111500,-9.568521,24.142110,36.450163,21.922045
0.112000,-9.557649,24.092611,36.386164,21.743933
0.112500,-9.546865,24.043099,36.322225,21.568266
0.113000,-9.536167,23.993575,36.258347,21.395051
0.113500,-9.525555,23.944041,36.194528,21.224290
0.114000,-9.515027,23.894497,36.130770,21.055983
0.114500,-9.504582,23.844944,36.067073,20.890130
0.115000,-9.494219,23.795383,36.003435,20.726726
0.115500,-9.483936,23.745814,35.939857,20.565766
0.116000,-9.473732,23.696238,35.876338,20.407242
0.116500,-9.463606,23.646657,35.812880,20.251147
0.117000,-9.453558,23.597070,35.749481,20.097468
0.117500,-9.443585,23.547479,35.686142,19.946195
0.118000,-9.433686,23.497884,35.622862,19.797314
0.118500,-9.423861,23.448286,35.559642,19.650810
0.119000,-9.414107,23.398686,35.496481,19.506667
0.119500,-9.404425,23.349085,35.433379,19.364868
0.120000,-9.394812,23.299484,35.370336,19.225395
0.120500,-9.385268,23.249883,35.307353,19.088228
0.121000,-9.375791,23.200282,35.244428,18.953349
0.121500,-9.366381,23.150684,35.181563,18.820736
0.122000,-9.357036,23.101088,35.118756,18.690366
0.122500,-9.347755,23.051496,35.056008,18.562219
0.123000,-9.338537,23.001908,34.993319,18.436271
0.123500,-9.329380,22.952324,34.930688,18.312498
0.124000,-9.320285,22.902746,34.868116,18.190876
0.124500,-9.311249,22.853175,34.805603,18.071381
0.125000,-9.302272,22.803610,34.743148,17.953987
0.125500,-9.293353,22.754053,34.680751,17.838669
0.126000,-9.284490,22.704505,34.618412,17.725401
0.126500,-9.275683,22.654966,34.556132,17.614157
0.127000,-9.266931,22.605436,34.493910,17.504911
0.127500,-9.258232,22.555918,34.431745,17.397635
0.128000,-9.249586,22.506410,34.369639,17.292304
0.128500,-9.240991,22.456914,34.307591,17.188889
0.129000,-9.232447,22.407431,34.245600,17.087365
0.129500,-9.223954,22.357961,34.183668,16.987703
0.130000,-9.215509,22.308505,34.121793,16.889876
0.130500,-9.207112,22.259064,34.059975,16.793858
0.131000,-9.198762,22.209637,33.998216,16.699620
0.131500,-9.190458,22.160227,33.936513,16.607135
0.132000,-9.182200,22.110832,33.874869,16.516376
0.132500,-9.173987,22.061455,33.813281,16.427316
0.133000,-9.165817,22.012095,33.751751,16.339927
0.133500,-9.157690,21.962753,33.690278,16.254182
0.134000,-9.149604,21.913430,33.628862,16.170055
0.134500,-9.141561,21.864126,33.567504,16.087518
0.135000,-9.133557,21.814841,33.506202,16.006544
0.135500,-9.125594,21.765578,33.444958,15.927108
0.136000,-9.117669,21.716335,33.383770,15.849183
0.136500,-9.109783,21.667113,33.322639,15.772742
0.137000,-9.101934,21.617913,33.261565,15.697759
0.137500,-9.094122,21.568736,33.200548,15.624209
0.138000,-9.086346,21.519581,33.139588,15.552066
0.138500,-9.078605,21.470450,33.078684,15.481305
0.139000,-9.070899,21.421343,33.017837,15.411900
0.139500,-9.063227,21.372260,32.957046,15.343828
0.140000,-9.055589,21.323202,32.896311,15.277062
0.140500,-9.047983,21.274169,32.835633,15.211579
0.141000,-9.040409,21.225162,32.775012,15.147355
0.141500,-9.032867,21.176181,32.714446,15.084365
0.142000,-9.025356,21.127227,32.653937,15.022587
0.142500,-9.017875,21.078300,32.593484,14.961997
0.143000,-9.010424,21.029399,32.533087,14.902572
0.143500,-9.003001,20.980527,32.472746,14.844289
0.144000,-8.995608,20.931683,32.412462,14.787127
0.144500,-8.988242,20.882867,32.352233,14.731062
0.145000,-8.980904,20.834081,32.292060,14.676074
0.145500,-8.973593,20.785324,32.231942,14.622140
0.146000,-8.966309,20.736596,32.171881,14.569240
0.146500,-8.959050,20.687898,32.111875,14.517352
0.147000,-8.951817,20.639231,32.051925,14.466457
0.147500,-8.944608,20.590595,31.992030,14.416533
0.148000,-8.937425,20.541989,31.932191,14.367562
0.148500,-8.930265,20.493415,31.872408,14.319522
0.149000,-8.923129,20.444872,31.812680,14.272396
0.149500,-8.916016,20.396362,31.753007,14.226163
0.150000,-8.908925,20.347884,31.693390,14.180805
0.150500,-8.901857,20.299438,31.633828,14.136304
0.151000,-8.894811,20.251025,31.574321,14.092642
0.151500,-8.887786,20.202646,31.514869,14.049800
0.152000,-8.880782,20.154299,31.455473,14.007762
0.152500,-8.873799,20.105987,31.396131,13.966510
0.153000,-8.866836,20.057708,31.336845,13.926026
0.153500,-8.859893,20.009464,31.277613,13.886295
0.154000,-8.852969,19.961254,31.218437,13.847300
0.154500,-8.846064,19.913079,31.159315,13.809025
0.155000,-8.839179,19.864939,31.100248,13.771455
0.155500,-8.832311,19.816834,31.041236,13.734573
0.156000,-8.825462,19.768764,30.982278,13.698364
0.156500,-8.818631,19.720730,30.923375,13.662815
0.157000,-8.811817,19.672732,30.864527,13.627909
0.157500,-8.805020,19.624769,30.805733,13.593633
0.158000,-8.798240,19.576844,30.746994,13.559972
0.158500,-8.791477,19.528954,30.688310,13.526914
0.159000,-8.784729,19.481101,30.629679,13.494443
0.159500,-8.777998,19.433285,30.571103,13.462547
0.160000,-8.771283,19.385506,30.512582,13.431213
0.160500,-8.764582,19.337764,30.454114,13.400427
0.161000,-8.757897,19.290059,30.395701,13.370179
0.161500,-8.751227,19.242392,30.337342,13.340454
0.162000,-8.744571,19.194763,30.279037,13.311241
0.162500,-8.737930,19.147171,30.220786,13.282529
0.163000,-8.731303,19.099618,30.162590,13.254305
0.163500,-8.724690,19.052102,30.104447,13.226559
0.164000,-8.718090,19.004625,30.046358,13.199279
0.164500,-8.711504,18.957187,29.988323,13.172454
0.165000,-8.704931,18.909786,29.930341,13.146074
0.165500,-8.698371,18.862425,29.872414,13.120128
0.166000,-8.691823,18.815102,29.814540,13.094607
0.166500,-8.685289,18.767819,29.756720,13.069499
0.167000,-8.678766,18.720574,29.698954,13.044796
0.167500,-8.672256,18.673369,29.641241,13.020487
0.168000,-8.665758,18.626203,29.583582,12.996564
0.168500,-8.659271,18.579076,29.525976,12.973017
0.169000,-8.652796,18.531989,29.468423,12.949837
0.169500,-8.646333,18.484941,29.410924,12.927016
0.170000,-8.639881,18.437933,29.353479,12.904544
0.170500,-8.633439,18.390965,29.296086,12.882414
0.171000,-8.627009,18.344037,29.238747,12.860617
0.171500,-8.620589,18.297149,29.181461,12.839145
0.172000,-8.614180,18.250301,29.124229,12.817990
0.172500,-8.607782,18.203493,29.067049,12.797145
0.173000,-8.601394,18.156726,29.009923,12.776602
0.173500,-8.595015,18.109998,28.952849,12.756353
0.174000,-8.588647,18.063311,28.895829,12.736392
0.174500,-8.582289,18.016665,28.838861,12.716712
0.175000,-8.575940,17.970059,28.781946,12.697305
0.175500,-8.569601,17.923494,28.725085,12.678165
0.176000,-8.563271,17.876970,28.668276,12.659286
0.176500,-8.556951,17.830486,28.611519,12.640660
0.177000,-8.550640,17.784043,28.554816,12.622282
0.177500,-8.544338,17.737641,28.498165,12.604146
0.178000,-8.538045,17.691279,28.441567,12.586245
0.178500,-8.531761,17.644959,28.385021,12.568574
0.179000,-8.525485,17.598680,28.328528,12.551128
0.179500,-8.519218,17.552442,28.272087,12.533899
0.180000,-8.512960,17.506245,28.215699,12.516884
0.180500,-8.506710,17.460089,28.159363,12.500077
0.181000,-8.500468,17.413974,28.103079,12.483472
0.181500,-8.494234,17.367901,28.046848,12.467064
0.182000,-8.488009,17.321869,27.990669,12.450849
0.182500,-8.481791,17.275878,27.934543,12.434822
0.183000,-8.475582,17.229928,27.878468,12.418978
0.183500,-8.469380,17.184020,27.822446,12.403313
0.184000,-8.463186,17.138154,27.766475,12.387821
0.184500,-8.457000,17.092328,27.710557,12.372499
0.185000,-8.450821,17.046544,27.654691,12.357343
0.185500,-8.444650,17.000802,27.598876,12.342347
0.186000,-8.438487,16.955101,27.543114,12.327509
0.186500,-8.432330,16.909442,27.487403,12.312824
0.187000,-8.426181,16.863824,27.431745,12.298288
0.187500,-8.420039,16.818248,27.376138,12.283897
0.188000,-8.413904,16.772714,27.320582,12.269648
0.188500,-8.407776,16.727221,27.265079,12.255538
0.189000,-8.401656,16.681770,27.209627,12.241562
0.189500,-8.395542,16.636360,27.154227,12.227718
0.190000,-8.389435,16.590992,27.098878,12.214001
0.190500,-8.383335,16.545666,27.043581,12.200409
0.191000,-8.377241,16.500381,26.988335,12.186939
0.191500,-8.371154,16.455138,26.933141,12.173587
0.192000,-8.365074,16.409937,26.877998,12.160351
0.192500,-8.359001,16.364777,26.822906,12.147227
0.193000,-8.352933,16.319660,26.767866,12.134213
0.193500,-8.346873,16.274583,26.712877,12.121305
0.194000,-8.340819,16.229549,26.657939,12.108502
0.194500,-8.334771,16.184556,26.603052,12.095800
0.195000,-8.328729,16.139605,26.548217,12.083197
0.195500,-8.322694,16.094696,26.493432,12.070691
0.196000,-8.316665,16.049828,26.438699,12.058279
0.196500,-8.310642,16.005002,26.384017,12.045958
0.197000,-8.304625,15.960218,26.329385,12.033726
0.197500,-8.298614,15.915476,26.274805,12.021581
0.198000,-8.292609,15.870775,26.220275,12.009521
0.198500,-8.286610,15.826116,26.165796,11.997544
0.199000,-8.280618,15.781499,26.111368,11.985647
0.199500,-8.274631,15.736923,26.056991,11.973828
0.200000,-8.268650,15.692389,26.002664,11.962087
0.200500,-8.262674,15.647897,25.948388,11.950419
0.201000,-8.256705,15.603446,25.894163,11.938824
0.201500,-8.250741,15.559037,25.839988,11.927300
0.202000,-8.244783,15.514669,25.785864,11.915845
0.202500,-8.238831,15.470344,25.731791,11.904458
0.203000,-8.232885,15.426060,25.677767,11.893136
0.203500,-8.226944,15.381817,25.623794,11.881878
0.204000,-8.221008,15.337616,25.569872,11.870682
0.204500,-8.215079,15.293457,25.516000,11.859547
0.205000,-8.209154,15.249339,25.462178,11.848471
0.205500,-8.203236,15.205262,25.408406,11.837453
0.206000,-8.197322,15.161228,25.354685,11.826491
0.206500,-8.191415,15.117234,25.301014,11.815585
0.207000,-8.185512,15.073282,25.247393,11.804731
0.207500,-8.179615,15.029372,25.193821,11.793930
0.208000,-8.173724,14.985503,25.140300,11.783180
0.208500,-8.167837,14.941676,25.086829,11.772480
0.209000,-8.161956,14.897890,25.033408,11.761828
0.209500,-8.156081,14.854145,24.980037,11.751223
0.210000,-8.150211,14.810442,24.926716,11.740664
0.210500,-8.144345,14.766780,24.873444,11.730151
0.211000,-8.138486,14.723160,24.820223,11.719681
0.211500,-8.132631,14.679581,24.767051,11.709254
0.212000,-8.126782,14.636043,24.713928,11.698868
0.212500,-8.120937,14.592546,24.660856,11.688524
0.213000,-8.115098,14.549091,24.607833,11.678219
0.213500,-8.109264,14.505677,24.554859,11.667953
0.214000,-8.103435,14.462304,24.501935,11.657725
0.214500,-8.097612,14.418972,24.449061,11.647533
0.215000,-8.091793,14.375681,24.396236,11.637378
0.215500,-8.085979,14.332432,24.343460,11.627258
0.216000,-8.080171,14.289224,24.290734,11.617173
0.216500,-8.074367,14.246056,24.238057,11.607121
0.217000,-8.068569,14.202930,24.185430,11.597102
0.217500,-8.062775,14.159845,24.132851,11.587115
0.218000,-8.056986,14.116801,24.080322,11.577159
0.218500,-8.051203,14.073798,24.027842,11.567234
0.219000,-8.045424,14.030836,23.975412,11.557338
0.219500,-8.039650,13.987915,23.923030,11.547472
0.220000,-8.033882,13.945034,23.870697,11.537635
0.220500,-8.028118,13.902195,23.818413,11.527825
0.221000,-8.022359,13.859397,23.766179,11.518042
0.221500,-8.016604,13.816639,23.713993,11.508287
0.222000,-8.010855,13.773922,23.661856,11.498557
0.222500,-8.005111,13.731246,23.609768,11.488853
0.223000,-7.999371,13.688610,23.557729,11.479173
0.223500,-7.993636,13.646016,23.505738,11.469518
0.224000,-7.987906,13.603462,23.453796,11.459887
0.224500,-7.982181,13.560949,23.401903,11.450280
0.225000,-7.976461,13.518476,23.350059,11.440695
0.225500,-7.970745,13.476044,23.298263,11.431132
0.226000,-7.965035,13.433652,23.246515,11.421591
0.226500,-7.959329,13.391302,23.194817,11.412072
0.227000,-7.953627,13.348991,23.143166,11.402574
0.227500,-7.947931,13.306721,23.091564,11.393096
0.228000,-7.942239,13.264492,23.040011,11.383639
0.228500,-7.936552,13.222303,22.988506,11.374201
0.229000,-7.930869,13.180154,22.937049,11.364783
0.229500,-7.925192,13.138046,22.885640,11.355383
0.230000,-7.919519,13.095978,22.834280,11.346002
0.230500,-7.913850,13.053951,22.782968,11.336640
0.231000,-7.908187,13.011964,22.731704,11.327295
0.231500,-7.902528,12.970017,22.680488,11.317968
0.232000,-7.896873,12.928110,22.629320,11.308658
0.232500,-7.891224,12.886243,22.578200,11.299364
0.233000,-7.885579,12.844417,22.527128,11.290088
0.233500,-7.879938,12.802631,22.476105,11.280828
0.234000,-7.874303,12.760884,22.425129,11.271583
0.234500,-7.868671,12.719178,22.374201,11.262355
0.235000,-7.863045,12.677512,22.323320,11.253142
0.235500,-7.857423,12.635886,22.272488,11.243944
0.236000,-7.851805,12.594300,22.221703,11.234760
0.236500,-7.846193,12.552754,22.170966,11.225592
0.237000,-7.840584,12.511248,22.120277,11.216438
0.237500,-7.834981,12.469782,22.069636,11.207298
0.238000,-7.829382,12.428355,22.019042,11.198172
0.238500,-7.823787,12.386969,21.968495,11.189059
0.239000,-7.818197,12.345622,21.917996,11.179961
0.239500,-7.812612,12.304315,21.867545,11.170875
0.240000,-7.807031,12.263047,21.817141,11.161803
0.240500,-7.801454,12.221820,21.766784,11.152743
0.241000,-7.795883,12.180632,21.716475,11.143696
0.241500,-7.790315,12.139483,21.666213,11.134661
0.242000,-7.784752,12.098375,21.615998,11.125639
0.242500,-7.779194,12.057306,21.565831,11.116629
0.243000,-7.773640,12.016276,21.515710,11.107631
0.243500,-7.768091,11.975286,21.465637,11.098645
0.244000,-7.762546,11.934335,21.415611,11.089670
0.244500,-7.757006,11.893424,21.365632,11.080707
0.245000,-7.751470,11.852552,21.315701,11.071755
0.245500,-7.745939,11.811720,21.265816,11.062815
0.246000,-7.740412,11.770927,21.215978,11.053885
0.246500,-7.734889,11.730173,21.166187,11.044966
0.247000,-7.729371,11.689459,21.116443,11.036058
0.247500,-7.723858,11.648784,21.066746,11.027161
0.248000,-7.718348,11.608148,21.017095,11.018274
0.248500,-7.712844,11.567551,20.967492,11.009398
0.249000,-7.707343,11.526993,20.917935,11.000532
0.249500,-7.701848,11.486475,20.868425,10.991676
0.250000,-7.696356,11.445995,20.818961,10.982830
0.250500,-7.690869,11.405555,20.769544,10.973994
0.251000,-7.685387,11.365154,20.720174,10.965167
0.251500,-7.679908,11.324791,20.670850,10.956351
0.252000,-7.674435,11.284468,20.621573,10.947544
0.252500,-7.668965,11.244184,20.572342,10.938747
0.253000,-7.663500,11.203938,20.523158,10.929959
0.253500,-7.658040,11.163731,20.474020,10.921181
0.254000,-7.652583,11.123564,20.424928,10.912411
0.254500,-7.647132,11.083435,20.375883,10.903651
0.255000,-7.641684,11.043344,20.326883,10.894901
0.255500,-7.636241,11.003293,20.277931,10.886159
0.256000,-7.630802,10.963280,20.229024,10.877426
0.256500,-7.625368,10.923306,20.180163,10.868702
0.257000,-7.619938,10.883370,20.131349,10.859986
0.257500,-7.614512,10.843473,20.082581,10.851280
0.258000,-7.609091,10.803615,20.033858,10.842582
0.258500,-7.603674,10.763795,19.985182,10.833893
0.259000,-7.598262,10.724014,19.936552,10.825212
0.259500,-7.592853,10.684271,19.887967,10.816540
0.260000,-7.587449,10.644567,19.839429,10.807876
0.260500,-7.582050,10.604901,19.790936,10.799220
0.261000,-7.576654,10.565274,19.742489,10.790573
0.261500,-7.571264,10.525684,19.694088,10.781934
0.262000,-7.565877,10.486133,19.645732,10.773303
0.262500,-7.560495,10.446621,19.597423,10.764681
0.263000,-7.555117,10.407147,19.549159,10.756066
0.263500,-7.549743,10.367710,19.500940,10.747460
0.264000,-7.544373,10.328313,19.452767,10.738861
0.264500,-7.539008,10.288953,19.404640,10.730271
