time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.000000,0.000000,0.000000,48.038477,-72.460863,948.300103,0.000000
0.000500,0.000000,0.000000,47.849910,-72.160496,944.599228,0.000000
0.001000,938.084537,0.000000,47.506959,-71.423266,938.086677,0.000000
0.001500,882.556559,0.000000,44.668068,-66.705647,882.562527,0.000000
0.002000,824.455356,0.000000,41.699554,-61.787824,824.466162,0.000000
0.002500,774.130859,0.000000,39.128388,-57.509561,774.147098,0.000000
0.003000,730.629386,0.000000,36.905722,-53.793447,730.651366,0.000000
0.003500,693.112676,0.000000,34.988643,-50.570807,693.140520,0.000000
0.004000,660.843355,0.000000,33.339418,-47.780799,660.877082,0.000000
0.004500,633.172420,0.000000,31.924850,-45.369586,633.211989,0.000000
0.005000,609.528398,0.000000,30.715719,-43.289596,609.573742,0.000000
0.005500,589.407944,0.000000,29.686298,-41.498833,589.458993,0.000000
0.006000,572.367651,0.000000,28.813929,-39.960271,572.424340,0.000000
0.006500,558.016901,0.000000,28.078658,-38.641297,558.079178,0.000000
0.007000,546.011608,0.000000,27.462912,-37.513218,546.079434,0.000000
0.007500,536.048734,0.000000,26.951222,-36.550813,536.122084,0.000000
0.008000,527.861464,0.000000,26.529967,-35.731941,527.940327,0.000000
0.008500,521.214975,0.000000,26.187165,-35.037179,521.299345,0.000000
0.009000,515.902692,0.000000,25.912278,-34.449513,515.992572,0.000000
0.009500,511.742997,0.000000,25.696042,-33.954051,511.838392,0.000000
0.010000,508.576322,0.000000,25.530321,-33.537774,508.677235,0.000000
0.010500,506.262573,0.000000,25.407974,-33.189317,506.369008,0.000000
0.011000,504.678866,0.000000,25.322737,-32.898767,504.790821,0.000000
0.011500,503.717511,0.000000,25.269125,-32.657490,503.834978,0.000000
0.012000,503.284237,0.000000,25.242335,-32.457980,503.407201,0.000000
0.012500,503.296619,0.000000,25.238170,-32.293716,503.425056,0.000000
0.013000,503.682683,0.000000,25.252967,-32.159045,503.816560,0.000000
0.013500,504.379672,0.000000,25.283531,-32.049076,504.518950,0.000000
0.014000,505.332959,0.000000,25.327085,-31.959582,505.477586,0.000000
0.014500,506.495076,0.000000,25.381213,-31.886920,506.644992,0.000000
0.015000,507.824859,0.000000,25.443824,-31.827958,507.979997,0.000000
0.015500,509.286694,0.000000,25.513108,-31.780009,509.446977,0.000000
0.016000,510.849845,0.000000,25.587504,-31.740773,511.015189,0.000000
0.016500,512.487861,0.000000,25.665670,-31.708293,512.658174,0.000000
0.017000,514.178055,0.000000,25.746454,-31.680903,514.353237,0.000000
0.017500,515.901037,0.000000,25.828873,-31.657197,516.080985,0.000000
0.018000,517.640310,0.000000,25.912091,-31.635990,517.824914,0.000000
0.018500,519.381905,0.000000,25.995401,-31.616291,519.571050,0.000000
0.019000,521.114063,0.000000,26.078207,-31.597277,521.307629,0.000000
0.019500,522.826954,0.000000,26.160014,-31.578268,523.024818,0.000000
0.020000,524.512430,0.000000,26.240409,-31.558712,524.714466,0.000000
0.020500,526.163802,0.000000,26.319055,-31.538161,526.369883,0.000000
0.021000,527.775656,0.000000,26.395680,-31.516263,527.985651,0.000000
0.021500,529.343675,0.000000,26.470067,-31.492741,529.557451,0.000000
0.022000,530.864494,0.000000,26.542047,-31.467390,531.081918,0.000000
0.022500,532.335568,0.000000,26.611493,-31.440060,532.556506,0.000000
0.023000,533.755059,0.000000,26.678314,-31.410649,533.979378,0.000000
0.023500,535.121734,0.000000,26.742450,-31.379098,535.349299,0.000000
0.024000,536.434875,0.000000,26.803865,-31.345383,536.665552,0.000000
0.024500,537.694204,0.000000,26.862547,-31.309508,537.927859,0.000000
0.025000,538.899814,0.000000,26.918503,-31.271500,539.136314,0.000000
0.025500,540.052110,0.000000,26.971755,-31.231407,540.291325,0.000000
0.026000,541.151760,0.000000,27.022338,-31.189293,541.393558,0.000000
0.026500,542.199645,0.000000,27.070298,-31.145236,542.443897,0.000000
0.027000,543.196825,0.000000,27.115691,-31.099321,543.443405,0.000000
0.027500,544.144504,0.000000,27.158578,-31.051643,544.393284,0.000000
0.028000,545.043997,0.000000,27.199027,-31.002303,545.294853,0.000000
0.028500,545.896710,0.000000,27.237111,-30.951406,546.149520,0.000000
0.029000,546.704115,0.000000,27.272905,-30.899059,546.958757,0.000000
0.029500,547.467731,0.000000,27.306487,-30.845371,547.724087,0.000000
0.030000,548.189110,0.000000,27.337937,-30.790452,548.447063,0.000000
0.030500,548.869820,0.000000,27.367334,-30.734410,549.129257,0.000000
0.031000,549.511440,0.000000,27.394759,-30.677354,549.772245,0.000000
0.031500,550.115540,0.000000,27.420293,-30.619390,550.377604,0.000000
0.032000,550.683681,0.000000,27.444015,-30.560622,550.946895,0.000000
0.032500,551.217405,0.000000,27.466003,-30.501152,551.481662,0.000000
0.033000,551.718230,0.000000,27.486336,-30.441079,551.983425,0.000000
0.033500,552.187644,0.000000,27.505087,-30.380500,552.453674,0.000000
0.034000,557.833423,0.000000,27.784748,-30.655465,558.103113,0.000000
0.034500,562.713041,0.000000,28.025695,-30.880512,562.985897,0.000000
0.035000,566.921848,0.000000,28.232758,-31.062026,567.197434,0.000000
0.035500,570.543580,0.000000,28.410178,-31.205592,570.821518,0.000000
0.036000,573.651762,0.000000,28.561676,-31.316090,573.931718,0.000000
0.036500,576.310933,0.000000,28.690518,-31.397788,576.592616,0.000000
0.037000,578.577736,0.000000,28.799571,-31.454416,578.860892,0.000000
0.037500,580.501869,0.000000,28.891349,-31.489233,580.786278,0.000000
0.038000,582.126933,0.000000,28.968055,-31.505087,582.412403,0.000000
0.038500,583.491168,0.000000,29.031624,-31.504469,583.777533,0.000000
0.039000,584.628107,0.000000,29.083750,-31.489553,584.915222,0.000000
0.039500,585.567148,0.000000,29.125919,-31.462237,585.854889,0.000000
0.040000,586.334058,0.000000,29.159431,-31.424182,586.622318,0.000000
0.040500,586.951416,0.000000,29.185427,-31.376834,587.240103,0.000000
0.041000,587.439005,0.000000,29.204905,-31.321457,587.728038,0.000000
0.041500,587.814150,0.000000,29.218740,-31.259155,588.103462,0.000000
0.042000,588.092020,0.000000,29.227696,-31.190889,588.381555,0.000000
0.042500,588.285896,0.000000,29.232443,-31.117498,588.575603,0.000000
0.043000,588.407396,0.000000,29.233566,-31.039713,588.697234,0.000000
0.043500,588.466684,0.000000,29.231578,-30.958171,588.756620,0.000000
0.044000,588.472647,0.000000,29.226926,-30.873426,588.762651,0.000000
0.044500,588.433053,0.000000,29.220000,-30.785961,588.723101,0.000000
0.045000,587.838131,0.000000,29.185203,-30.664519,588.127908,0.000000
0.045500,586.285814,0.000000,29.102362,-30.484775,586.574773,0.000000
0.046000,585.082667,0.000000,29.037092,-30.326985,585.371008,0.000000
0.046500,584.137401,0.000000,28.984802,-30.185443,584.425268,0.000000
0.047000,583.382868,0.000000,28.942112,-30.055960,583.670367,0.000000
0.047500,582.769682,0.000000,28.906539,-29.935461,583.056888,0.000000
0.048000,582.261523,0.000000,28.876255,-29.821689,582.548492,0.000000
0.048500,581.831686,0.000000,28.849918,-29.712985,582.118454,0.000000
0.049000,581.460531,0.000000,28.826540,-29.608133,581.747126,0.000000
0.049500,581.133617,0.000000,28.805394,-29.506239,581.420058,0.000000
0.050000,580.840325,0.000000,28.785948,-29.406645,581.126624,0.000000
0.050500,580.572845,0.000000,28.767807,-29.308870,580.859008,0.000000
0.051000,580.325429,0.000000,28.750683,-29.212557,580.611461,0.000000
0.051500,580.093847,0.000000,28.734364,-29.117444,580.379749,0.000000
0.052000,579.874984,0.000000,28.718692,-29.023338,580.160754,0.000000
0.052500,579.666539,0.000000,28.703551,-28.930097,579.952178,0.000000
0.053000,579.466817,0.000000,28.688857,-28.837613,579.752320,0.000000
0.053500,579.274558,0.000000,28.674546,-28.745807,579.559923,0.000000
0.054000,579.088830,0.000000,28.660571,-28.654621,579.374053,0.000000
0.054500,578.908936,0.000000,28.646896,-28.564010,579.194012,0.000000
0.055000,578.734352,0.000000,28.633495,-28.473938,579.019276,0.000000
0.055500,578.564682,0.000000,28.620349,-28.384380,578.849450,0.000000
