time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.000000,-7.448451,17.188734,0.193027,0.000000,0.964451
0.000500,-7.438030,20.842103,0.193027,0.000000,0.964451
0.001000,-7.425811,24.438383,0.192892,0.000000,0.964471
0.001500,-7.412022,27.578430,0.192757,0.000000,0.964491
0.002000,-7.396903,30.237521,0.192623,0.000000,0.964513
0.002500,-7.380666,32.475035,0.192489,0.000000,0.964536
0.003000,-7.363494,34.343199,0.192355,0.000000,0.964560
0.003500,-7.345550,35.887974,0.192221,0.000000,0.964585
0.004000,-7.326975,37.149823,0.192087,0.000000,0.964610
0.004500,-7.307893,38.164377,0.191954,0.000000,0.964635
0.005000,-7.288411,38.963016,0.191821,0.000000,0.964660
0.005500,-7.268625,39.573377,0.191688,0.000000,0.964686
0.006000,-7.248615,40.019797,0.191555,0.000000,0.964711
0.006500,-7.228453,40.323704,0.191422,0.000000,0.964737
0.007000,-7.208201,40.503956,0.191290,0.000000,0.964762
0.007500,-7.187912,40.577145,0.191158,0.000000,0.964788
0.008000,-7.167633,40.557862,0.191026,0.000000,0.964813
0.008500,-7.147404,40.458931,0.190894,0.000000,0.964838
0.009000,-7.127258,40.291614,0.190762,0.000000,0.964862
0.009500,-7.107225,40.065794,0.190630,0.000000,0.964887
0.010000,-7.087330,39.790137,0.190499,0.000000,0.964911
0.010500,-7.067594,39.472235,0.190367,0.000000,0.964935
0.011000,-7.048035,39.118729,0.190236,0.000000,0.964958
0.011500,-7.028667,38.735427,0.190105,0.000000,0.964981
0.012000,-7.009503,38.327395,0.189974,0.000000,0.965004
0.012500,-6.990554,37.899048,0.189843,0.000000,0.965026
0.013000,-6.971827,37.454231,0.189713,0.000000,0.965049
0.013500,-6.953329,36.996280,0.189582,0.000000,0.965070
0.014000,-6.935065,36.528088,0.189452,0.000000,0.965092
0.014500,-6.917038,36.052157,0.189322,0.000000,0.965113
0.015000,-6.899253,35.570644,0.189192,0.000000,0.965134
0.015500,-6.881710,35.085406,0.189062,0.000000,0.965154
0.016000,-6.864411,34.598033,0.188932,0.000000,0.965175
0.016500,-6.847356,34.109885,0.188803,0.000000,0.965195
0.017000,-6.830545,33.622118,0.188673,0.000000,0.965214
0.017500,-6.813978,33.135708,0.188544,0.000000,0.965234
0.018000,-6.797652,32.651479,0.188415,0.000000,0.965253
0.018500,-6.781567,32.170117,0.188286,0.000000,0.965272
0.019000,-6.765721,31.692191,0.188157,0.000000,0.965290
0.019500,-6.750112,31.218168,0.188028,0.000000,0.965309
0.020000,-6.734737,30.748423,0.187900,0.000000,0.965327
0.020500,-6.719596,30.283259,0.187771,0.000000,0.965345
0.021000,-6.704684,29.822906,0.187643,0.000000,0.965362
0.021500,-6.690001,29.367541,0.187515,0.000000,0.965380
0.022000,-6.675542,28.917291,0.187387,0.000000,0.965397
0.022500,-6.661306,28.472239,0.187259,0.000000,0.965414
0.023000,-6.647290,28.032433,0.187132,0.000000,0.965430
0.023500,-6.633491,27.597889,0.187004,0.000000,0.965447
0.024000,-6.619906,27.168599,0.186877,0.000000,0.965463
0.024500,-6.606534,26.744531,0.186750,0.000000,0.965480
0.025000,-6.593371,26.325637,0.186623,0.000000,0.965496
0.025500,-6.580415,25.911853,0.186496,0.000000,0.965511
0.026000,-6.567664,25.503101,0.186369,0.000000,0.965527
0.026500,-6.555114,25.099294,0.186243,0.000000,0.965543
0.027000,-6.542764,24.700340,0.186116,0.000000,0.965558
0.027500,-6.530611,24.306135,0.185990,0.000000,0.965573
0.028000,-6.518653,23.916576,0.185864,0.000000,0.965588
0.028500,-6.506887,23.531552,0.185738,0.000000,0.965603
0.029000,-6.495311,23.150954,0.185612,0.000000,0.965618
0.029500,-6.483924,22.774668,0.185486,0.000000,0.965632
0.030000,-6.472723,22.402581,0.185361,0.000000,0.965647
0.030500,-6.461705,22.034582,0.185235,0.000000,0.965661
0.031000,-6.450870,21.670558,0.185110,0.000000,0.965675
0.031500,-6.440215,21.310398,0.184985,0.000000,0.965689
