time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.038500,510.172869,77.329180,7.592158,11.449409,587.499464,0.000000
0.039000,510.268589,77.134541,7.634315,11.463384,587.400403,0.000000
0.039500,510.366982,76.935790,7.677340,11.478233,587.299905,0.000000
0.040000,510.467927,76.733256,7.721169,11.493887,587.198176,0.000000
0.040500,510.571310,76.527249,7.765739,11.510280,587.095413,0.000000
0.041000,510.677018,76.318066,7.810991,11.527349,586.991800,0.000000
0.041500,510.784943,76.105990,7.856868,11.545034,586.887510,0.000000
0.042000,510.894977,75.891290,7.903315,11.563277,586.782708,0.000000
0.042500,511.007017,75.674222,7.950282,11.582025,586.677545,0.000000
0.043000,511.120963,75.455030,7.997719,11.601224,586.572165,0.000000
0.043500,511.236717,75.233947,8.045579,11.620826,586.466701,0.000000
0.044000,511.354183,75.011194,8.093818,11.640783,586.361281,0.000000
0.044500,511.473269,74.786979,8.142392,11.661050,586.256021,0.000000
0.045000,511.593886,74.561503,8.191262,11.681583,586.151032,0.000000
0.045500,511.715947,74.334954,8.240390,11.702344,586.046414,0.000000
0.046000,511.839368,74.107511,8.289737,11.723292,585.942263,0.000000
0.046500,511.964066,73.879345,8.339270,11.744392,585.838669,0.000000
0.047000,512.089964,73.650617,8.388956,11.765607,585.735712,0.000000
0.047500,512.216984,73.421479,8.438763,11.786906,585.633470,0.000000
0.048000,512.345053,73.192076,8.488662,11.808258,585.532011,0.000000
0.048500,512.474098,72.962543,8.538624,11.829631,585.431401,0.000000
0.049000,512.604051,72.733011,8.588624,11.850999,585.331700,0.000000
0.049500,512.734844,72.503599,8.638634,11.872336,585.232962,0.000000
0.050000,512.866413,72.274424,8.688633,11.893615,585.135238,0.000000
0.050500,512.998696,72.045594,8.738597,11.914814,585.038573,0.000000
0.051000,513.131632,71.817209,8.788505,11.935910,584.943008,0.000000
0.051500,513.265164,71.589366,8.838337,11.956882,584.848582,0.000000
0.052000,513.399235,71.362154,8.888074,11.977712,584.755327,0.000000
0.052500,513.533791,71.135657,8.937698,11.998380,584.663275,0.000000
0.053000,513.668781,70.909955,8.987193,12.018868,584.572452,0.000000
0.053500,513.804155,70.685121,9.036543,12.039162,584.482882,0.000000
0.054000,513.939864,70.461224,9.085733,12.059246,584.394587,0.000000
0.054500,514.075862,70.238329,9.134750,12.079105,584.307583,0.000000
0.055000,514.212106,70.016494,9.183580,12.098727,584.221887,0.000000
0.055500,514.348552,69.795776,9.232212,12.118100,584.137511,0.000000
0.056000,514.485159,69.576226,9.280634,12.137211,584.054467,0.000000
0.056500,514.621889,69.357892,9.328836,12.156051,583.972762,0.000000
0.057000,514.758704,69.140818,9.376808,12.174611,583.892402,0.000000
0.057500,514.895568,68.925043,9.424542,12.192880,583.813393,0.000000
0.058000,515.032447,68.710605,9.472029,12.210851,583.735737,0.000000
0.058500,515.169307,68.497538,9.519261,12.228516,583.659435,0.000000
0.059000,515.306117,68.285872,9.566232,12.245869,583.584486,0.000000
0.059500,515.442848,68.075636,9.612935,12.262904,583.510888,0.000000
0.060000,515.579470,67.866854,9.659365,12.279615,583.438637,0.000000
0.060500,515.715956,67.659549,9.705515,12.295997,583.367729,0.000000
0.061000,515.852281,67.453741,9.751382,12.312046,583.298157,0.000000
0.061500,515.988419,67.249447,9.796960,12.327758,583.229915,0.000000
0.062000,516.124348,67.046682,9.842247,12.343129,583.162994,0.000000
0.062500,516.260044,66.845461,9.887238,12.358157,583.097384,0.000000
0.063000,516.395487,66.645793,9.931932,12.372840,583.033077,0.000000
0.063500,516.530656,66.447689,9.976325,12.387175,582.970061,0.000000
0.064000,516.665533,66.251155,10.020415,12.401160,582.908324,0.000000
0.064500,516.800100,66.056197,10.064200,12.414796,582.847854,0.000000
0.065000,516.934339,65.862820,10.107679,12.428080,582.788639,0.000000
0.065500,517.068235,65.671025,10.150851,12.441012,582.730664,0.000000
0.066000,517.201772,65.480814,10.193715,12.453593,582.673916,0.000000
0.066500,517.334938,65.292186,10.236271,12.465822,582.618380,0.000000
0.067000,517.467717,65.105139,10.278517,12.477701,582.564042,0.000000
0.067500,517.600099,64.919671,10.320455,12.489228,582.510885,0.000000
0.068000,517.732071,64.735778,10.362085,12.500407,582.458895,0.000000
0.068500,517.863622,64.553455,10.403406,12.511237,582.408055,0.000000
0.069000,517.994743,64.372695,10.444420,12.521721,582.358349,0.000000
0.069500,518.125425,64.193491,10.485127,12.531861,582.309761,0.000000
0.070000,518.255658,64.015835,10.525530,12.541657,582.262274,0.000000
0.070500,518.385435,63.839718,10.565628,12.551112,582.215872,0.000000
0.071000,518.514748,63.665132,10.605423,12.560229,582.170537,0.000000
0.071500,518.643592,63.492064,10.644918,12.569011,582.126253,0.000000
0.072000,518.771959,63.320505,10.684114,12.577458,582.083002,0.000000
0.072500,518.899844,63.150443,10.723012,12.585575,582.040767,0.000000
0.073000,519.027243,62.981865,10.761615,12.593365,581.999531,0.000000
0.073500,519.154152,62.814759,10.799925,12.600830,581.959277,0.000000
0.074000,519.280565,62.649111,10.837944,12.607973,581.919988,0.000000
0.074500,519.406481,62.484908,10.875675,12.614798,581.881647,0.000000
0.075000,519.531895,62.322135,10.913120,12.621308,581.844236,0.000000
0.075500,519.656806,62.160778,10.950281,12.627506,581.807739,0.000000
0.076000,519.781212,62.000822,10.987162,12.633397,581.772139,0.000000
0.076500,519.905110,61.842252,11.023765,12.638983,581.737418,0.000000
0.077000,520.028501,61.685052,11.060093,12.644268,581.703560,0.000000
0.077500,520.151382,61.529206,11.096149,12.649257,581.670549,0.000000
0.078000,520.273753,61.374699,11.131935,12.653952,581.638367,0.000000
0.078500,520.395615,61.221515,11.167455,12.658358,581.607000,0.000000
0.079000,520.516967,61.069636,11.202711,12.662478,581.576429,0.000000
0.079500,520.637811,60.919047,11.237707,12.666317,581.546641,0.000000
0.080000,520.758146,60.769731,11.272446,12.669878,581.517617,0.000000
0.080500,520.877973,60.621671,11.306930,12.673165,581.489344,0.000000
0.081000,520.997295,60.474851,11.341164,12.676183,581.461805,0.000000
0.081500,521.116113,60.329252,11.375150,12.678935,581.434984,0.000000
0.082000,521.234428,60.184859,11.408891,12.681425,581.408868,0.000000
0.082500,521.352243,60.041655,11.442390,12.683657,581.383441,0.000000
0.083000,521.469559,59.899622,11.475652,12.685636,581.358688,0.000000
0.083500,521.586380,59.758744,11.508678,12.687365,581.334595,0.000000
0.084000,521.702707,59.619004,11.541473,12.688849,581.311147,0.000000
0.084500,521.818545,59.480384,11.574039,12.690091,581.288330,0.000000
0.085000,521.933894,59.342868,11.606380,12.691095,581.266130,0.000000
0.085500,522.048760,59.206439,11.638499,12.691865,581.244534,0.000000
0.086000,522.163145,59.071080,11.670399,12.692406,581.223529,0.000000
