0.0000,1.9651,474.1386,683.0788,0.0000
0.0005,1.9651,474.1386,683.0788,0.0000
0.0010,5.5997,286.0458,1164.0798,0.0000
0.0015,2.7210,225.4768,1004.8007,0.0000
0.0020,0.3455,178.0649,879.6208,0.0000
0.0025,-1.9006,140.3205,780.9090,0.0000
0.0030,-3.8318,110.6533,703.2785,0.0000
0.0035,-5.5116,87.3086,642.2174,0.0000
0.0040,-6.9895,68.9192,594.1803,0.0000
0.0045,-8.3046,54.4171,556.3793,0.0000
0.0050,-9.4875,42.9665,526.6215,0.0000
0.0055,-10.5625,33.9123,503.1825,0.0000
0.0060,-11.5488,26.7403,484.7063,0.0000
0.0065,-12.4614,21.0472,470.1271,0.0000
0.0070,-13.3125,16.5158,458.6071,0.0000
0.0075,-14.1115,12.8973,449.4887,0.0000
0.0080,-14.8661,9.9961,442.2554,0.0000
0.0085,-15.5824,7.6586,436.5019,0.0000
0.0090,-16.2654,5.7643,431.9103,0.0000
0.0095,-16.9189,4.2185,428.2314,0.0000
0.0100,-17.5463,2.9469,425.2700,0.0000
0.0105,-18.1500,1.8913,422.8732,0.0000
0.0110,-18.7323,1.0058,420.9212,0.0000
0.0115,-19.2951,0.2548,419.3203,0.0000
0.0120,-19.8397,-0.3899,417.9971,0.0000
0.0125,-20.3674,-0.9504,416.8943,0.0000
0.0130,-20.8794,-1.4437,415.9671,0.0000
0.0135,-21.3766,-1.8836,415.1801,0.0000
0.0140,-21.8598,-2.2805,414.5061,0.0000
0.0145,-22.3298,-2.6427,413.9233,0.0000
0.0150,-22.7871,-2.9769,413.4150,0.0000
0.0155,-23.2325,-3.2881,412.9678,0.0000
0.0160,-23.6664,-3.5804,412.5713,0.0000
0.0165,-24.0893,-3.8569,412.2173,0.0000
0.0170,-24.5018,-4.1202,411.8993,0.0000
0.0175,-24.9042,-4.3723,411.6121,0.0000
0.0180,-25.2969,-4.6146,411.3516,0.0000
0.0185,-25.6804,-4.8486,411.1146,0.0000
0.0190,-26.0549,-5.0752,410.8982,0.0000
0.0195,-26.4210,-5.2953,410.7005,0.0000
0.0200,-26.7788,-5.5096,410.5195,0.0000
0.0205,-27.1287,-5.7185,410.3539,0.0000
0.0210,-27.4710,-5.9226,410.2023,0.0000
0.0215,-27.8060,-6.1223,410.0638,0.0000
0.0220,-28.1341,-6.3178,409.9375,0.0000
0.0225,-28.4554,-6.5096,409.8225,0.0000
0.0230,-28.7702,-6.6978,409.7181,0.0000
0.0235,-29.0788,-6.8827,409.6239,0.0000
0.0240,-29.3815,-7.0644,409.5391,0.0000
0.0245,-29.6784,-7.2432,409.4634,0.0000
0.0250,-29.9698,-7.4192,409.3962,0.0000
0.0255,-30.2559,-7.5926,409.3372,0.0000
0.0260,-30.5369,-7.7635,409.2859,0.0000
0.0265,-30.8131,-7.9321,409.2420,0.0000
0.0270,-31.0847,-8.0984,409.2051,0.0000
0.0275,-31.3517,-8.2626,409.1750,0.0000
0.0280,-31.6145,-8.4249,409.1512,0.0000
0.0285,-31.8731,-8.5852,409.1335,0.0000
0.0290,-32.1278,-8.7438,409.1216,0.0000
0.0295,-32.3787,-8.9007,409.1153,0.0000
0.0300,-32.6261,-9.0560,409.1143,0.0000
0.0305,-32.8699,-9.2098,409.1183,0.0000
0.0310,-33.1105,-9.3622,409.1271,0.0000
0.0315,-33.3479,-9.5132,409.1406,0.0000
0.0320,-33.5822,-9.6630,409.1584,0.0000
0.0325,-33.8137,-9.8116,409.1803,0.0000
0.0330,-34.0424,-9.9591,409.2063,0.0000
0.0335,-34.2684,-10.1056,409.2360,0.0000
0.0340,-34.4919,-10.2511,409.2693,0.0000
0.0345,-34.7131,-10.3957,409.3061,0.0000
0.0350,-34.9319,-10.5394,409.3461,0.0000
0.0355,-35.1485,-10.6823,409.3892,0.0000
0.0360,-35.3631,-10.8245,409.4352,0.0000
0.0365,-35.5756,-10.9660,409.4841,0.0000
0.0370,-35.7863,-11.1069,409.5356,0.0000
0.0375,-35.9952,-11.2472,409.5896,0.0000
0.0380,-36.2023,-11.3869,409.6460,0.0000
0.0385,-36.4078,-11.5262,409.7047,0.0000
0.0390,-36.6118,-11.6650,409.7655,0.0000
0.0395,-36.8142,-11.8034,409.8283,0.0000
0.0400,-37.0153,-11.9414,409.8931,0.0000
0.0405,-37.2151,-12.0791,409.9597,0.0000
0.0410,-37.4136,-12.2165,410.0280,0.0000
0.0415,-37.6109,-12.3536,410.0979,0.0000
0.0420,-37.8071,-12.4905,410.1693,0.0000
0.0425,-37.8736,-12.3806,410.5285,0.0000
0.0430,-37.8036,-12.0448,411.1119,0.0000
0.0435,-37.7381,-11.7820,411.5426,0.0000
0.0440,-37.6758,-11.5732,411.8614,0.0000
0.0445,-37.6161,-11.4043,412.0985,0.0000
0.0450,-37.5583,-11.2650,412.2761,0.0000
0.0455,-37.5020,-11.1476,412.4107,0.0000
0.0460,-37.4469,-11.0465,412.5144,0.0000
0.0465,-37.3927,-10.9573,412.5960,0.0000
0.0470,-37.3392,-10.8770,412.6620,0.0000
0.0475,-37.2865,-10.8034,412.7172,0.0000
0.0480,-37.2343,-10.7347,412.7651,0.0000
0.0485,-37.1827,-10.6698,412.8082,0.0000
0.0490,-37.1316,-10.6077,412.8483,0.0000
0.0495,-37.0810,-10.5477,412.8868,0.0000
0.0500,-37.0308,-10.4894,412.9245,0.0000
0.0505,-36.9811,-10.4325,412.9622,0.0000
0.0510,-36.9318,-10.3766,413.0004,0.0000
0.0515,-36.8830,-10.3216,413.0392,0.0000
0.0520,-36.8347,-10.2674,413.0790,0.0000
0.0525,-36.7868,-10.2138,413.1198,0.0000
0.0530,-36.7394,-10.1608,413.1617,0.0000
0.0535,-36.6925,-10.1084,413.2048,0.0000
0.0540,-36.6460,-10.0565,413.2491,0.0000
0.0545,-36.6001,-10.0051,413.2945,0.0000
0.0550,-36.5546,-9.9541,413.3410,0.0000
