0.0000,0.0000,0.0000,0.0000,0.0000
0.0005,0.0000,0.0000,0.0000,0.0000
0.0010,0.0000,0.0000,0.0000,0.0000
0.0015,-52.8613,-31.8784,280.0252,0.0000
0.0020,-52.9684,-31.7119,280.5507,0.0000
0.0025,-53.0796,-31.5633,281.1020,0.0000
0.0030,-53.2857,7.3967,665.2511,0.0000
0.0035,-53.3603,7.4105,662.7942,0.0000
0.0040,0.0000,0.0000,0.0000,0.0000
0.0045,0.0000,0.0000,0.0000,0.0000
0.0050,-54.7180,11.8151,731.4875,0.0000
0.0055,-54.7402,11.8430,726.3708,0.0000
0.0060,0.0000,0.0000,0.0000,0.0000
0.0065,53.8979,183.5894,1423.1357,0.0000
0.0070,0.0000,0.0000,0.0000,0.0000
0.0075,-56.0799,10.6937,740.4936,0.0000
0.0080,-56.0529,10.9158,735.3492,0.0000
0.0085,-56.0341,11.0830,730.2679,0.0000
0.0090,-56.0233,11.1990,725.2552,0.0000
0.0095,0.0000,0.0000,0.0000,0.0000
0.0100,52.9733,181.9715,1399.7788,0.0000
0.0105,52.2397,177.2915,1379.0132,0.0000
0.0110,51.5415,172.9621,1359.2001,0.0000
0.0115,0.0000,0.0000,0.0000,0.0000
0.0120,-57.7874,-1.1679,634.0148,0.0000
0.0125,-57.7077,-0.3778,634.4265,0.0000
0.0130,-57.6378,0.3373,634.5978,0.0000
0.0135,-57.5775,0.9813,634.5522,0.0000
0.0140,-57.5265,1.5579,634.3114,0.0000
0.0145,-57.4848,2.0706,633.8958,0.0000
0.0150,0.0000,0.0000,0.0000,0.0000
0.0155,51.8229,178.4794,1366.6512,0.0000
0.0160,51.0906,173.8171,1345.7661,0.0000
0.0165,50.3935,169.5094,1325.8491,0.0000
0.0170,0.0000,0.0000,0.0000,0.0000
0.0175,-58.6784,-8.9365,546.9259,0.0000
0.0180,-58.6027,-7.9687,551.2882,0.0000
0.0185,-58.5366,-7.0734,555.2377,0.0000
0.0190,-58.4797,-6.2477,558.8066,0.0000
0.0195,-58.4320,-5.4886,562.0250,0.0000
0.0200,-58.3932,-4.7930,564.9210,0.0000
0.0205,0.0000,0.0000,0.0000,0.0000
0.0210,51.1313,175.5654,1343.1684,0.0000
0.0215,50.3730,170.7768,1321.5639,0.0000
0.0220,49.6518,166.3571,1300.9836,0.0000
0.0225,0.0000,0.0000,0.0000,0.0000
0.0230,-59.3395,-31.4743,313.4068,0.0000
0.0235,-59.2973,-13.0949,499.2886,0.0000
0.0240,-59.2487,-12.1529,505.5067,0.0000
0.0245,-59.2086,-11.2742,511.2673,0.0000
0.0250,-59.1769,-10.4565,516.6030,0.0000
0.0255,-59.1534,-9.6973,521.5444,0.0000
0.0260,0.0000,0.0000,0.0000,0.0000
0.0265,50.5993,171.9883,1322.2705,0.0000
0.0270,49.8105,167.0642,1299.9073,0.0000
0.0275,0.0000,0.0000,0.0000,0.0000
0.0280,-59.4557,-31.5293,314.2969,0.0000
