0,-0.1945,-109525.268787984,-389,-389
0.0005,-0.389,-109287.962210701,-389,-389
0.001,-0.5835,-109049.366085812,-389,-389
0.0015,-0.778,-108809.478436325,-389,-389
0.002,-0.9725,-108568.297281837,-389,-389
0.0025,-1.167,-108325.820638533,-389,-389
0.003,-1.3615,-108082.046519176,-389,-389
0.0035,-1.556,-107836.972933108,-389,-389
0.004,-1.7505,-107590.59788624,-389,-389
0.0045,-1.945,-107342.919381049,-389,-389
0.005,-2.1395,-107093.935416572,-389,-389
0.0055,-2.334,-106843.643988401,-389,-389
0.006,-2.5285,-106592.043088676,-389,-389
0.0065,-2.723,-106339.130706083,-389,-389
0.007,-2.9175,-106084.904825846,-389,-389
0.0075,-3.112,-105829.363429724,-389,-389
0.008,-3.3065,-105572.504496002,-389,-389
0.0085,-3.501,-105314.32599949,-389,-389
0.009,-3.6955,-105054.825911514,-389,-389
0.0095,-3.89,-104794.002199914,-389,-389
0.01,-4.0845,-104531.852829036,-389,-389
0.0105,-4.279,-104268.375759727,-389,-389
0.011,-4.4735,-104003.568949333,-389,-389
0.0115,-4.668,-103737.430351686,-389,-389
0.012,-4.8625,-103469.957917109,-389,-389
0.0125,-5.057,-103201.149592401,-389,-389
0.013,-5.2515,-102931.003320837,-389,-389
0.0135,-5.446,-102659.517042162,-389,-389
0.014,-5.6405,-102386.688692583,-389,-389
0.0145,-5.835,-102112.516204766,-389,-389
0.015,-6.0295,-101836.997507833,-389,-389
0.0155,-6.224,-101560.130527348,-389,-389
0.016,-6.4185,-101281.913185321,-389,-389
0.0165,-6.613,-101002.343400197,-389,-389
0.017,-6.8075,-100721.419086853,-389,-389
0.0175,-7.002,-100439.13815659,-389,-389
0.018,-7.1965,-100155.498517131,-389,-389
0.0185,-7.391,-99870.4980726118,-389,-389
0.019,-7.5855,-99584.1347235785,-389,-389
0.0195,-7.77999999999999,-99296.4063669801,-389,-389
0.02,-7.97449999999999,-99007.3108961635,-389,-389
0.0205,-8.169,-98716.8462008682,-389,-389
0.021,-8.36349999999999,-98425.0101672205,-389,-389
0.0215,-8.55799999999999,-98131.800677728,-389,-389
0.022,-8.75249999999999,-97837.2156112738,-389,-389
0.0225,-8.94699999999999,-97541.2528431115,-389,-389
0.023,-9.14149999999999,-97243.910244859,-389,-389
0.0235,-9.33599999999999,-96945.1856844929,-389,-389
0.024,-9.53049999999999,-96645.0770263436,-389,-389
0.0245,-9.72499999999999,-96343.5821310887,-389,-389
0.025,-9.91949999999999,-96040.698855748,-389,-389
0.0255,-10.114,-95736.4250536779,-389,-389
0.026,-10.3085,-95430.7585745652,-389,-389
0.0265,-10.503,-95123.697264422,-389,-389
0.027,-10.6975,-94815.2389655796,-389,-389
0.0275,-10.892,-94505.3815166832,-389,-389
0.028,-11.0865,-94194.1227526859,-389,-389
0.0285,-11.281,-93881.4605048433,-389,-389
0.029,-11.4755,-93567.3926007074,-389,-389
0.0295,-11.67,-93251.9168641211,-389,-389
0.03,-11.8645,-92935.0311152126,-389,-389
0.0305,-12.059,-92616.7331703893,-389,-389
0.031,-12.2535,-92297.0208423325,-389,-389
0.0315,-12.448,-91975.8919399912,-389,-389
0.032,-12.6425,-91653.3442685765,-389,-389
0.0325,-12.837,-91329.375629556,-389,-389
0.033,-13.0315,-91003.9838206478,-389,-389
0.0335,-13.226,-90677.1666358146,-389,-389
0.034,-13.4205,-90348.9218652584,-389,-389
0.0345,-13.615,-90019.2472954137,-389,-389
0.035,-13.8095,-89688.1407089429,-389,-389
0.0355,-14.004,-89355.5998847295,-389,-389
0.036,-14.1985,-89021.6225978727,-389,-389
0.0365,-14.393,-88686.2066196815,-389,-389
0.037,-14.5875,-88349.3497176686,-389,-389
0.0375,-14.782,-88011.0496555447,-389,-389
0.038,-14.9765,-87671.3041932128,-389,-389
0.0385,-15.171,-87330.1110867617,-389,-389
0.039,-15.3655,-86987.4680884608,-389,-389
0.0395,-15.56,-86643.3729467538,-389,-389
0.04,-15.7545,-86297.8234062527,-389,-389
0.0405,-15.949,-85950.8172077321,-389,-389
0.041,-16.1435,-85602.3520881231,-389,-389
0.0415,-16.338,-85252.4257805072,-389,-389
0.042,-16.5325,-84901.0360141108,-389,-389
0.0425,-16.727,-84548.1805142988,-389,-389
0.043,-16.9215,-84193.8570025685,-389,-389
0.0435,-17.116,-83838.063196544,-389,-389
0.044,-17.3105,-83480.7968099701,-389,-389
0.0445,-17.505,-83122.0555527062,-389,-389
0.045,-17.6995,-82761.8371307198,-389,-389
0.0455,-17.894,-82400.1392460815,-389,-389
0.046,-18.0885,-82036.959596958,-389,-389
0.0465,-18.283,-81672.2958776065,-389,-389
0.047,-18.4775,-81306.1457783685,-389,-389
0.0475,-18.672,-80938.5069856636,-389,-389
0.048,-18.8665,-80569.3771819838,-389,-389
0.0485,-19.061,-80198.7540458869,-389,-389
0.049,-19.2555,-79826.6352519907,-389,-389
0.0495,-19.45,-79453.0184709668,-389,-389
0.05,-19.6445,-79077.9013695344,-389,-389
0.0505,-19.839,-78701.2816104543,-389,-389
0.051,-20.0335,-78323.1568525225,-389,-389
0.0515,-20.228,-77943.5247505643,-389,-389
0.052,-20.4225,-77562.3829554279,-389,-389
0.0525,-20.617,-77179.7291139784,-389,-389
0.053,-20.8115,-76795.5608690915,-389,-389
0.0535,-21.006,-76409.8758596472,-389,-389
0.054,-21.2005,-76022.6717205238,-389,-389
0.0545,-21.395,-75633.9460825916,-389,-389
0.055,-21.5895,-75243.6965727063,-389,-389
0.0555,-21.784,-74851.9208137034,-389,-389
