0.001,-0.211,-1.392,1.406,0.000
0.001,-78.191,-10.058,766.058,0.000
0.002,-66.954,0.633,763.551,0.000
0.002,-58.099,9.098,761.996,0.000
0.003,-51.129,15.799,761.173,0.000
0.003,-45.653,21.099,760.908,0.000
0.004,-41.360,25.288,761.065,0.000
0.004,-38.005,28.596,761.536,0.000
0.005,-35.392,31.203,762.237,0.000
0.005,-33.367,33.254,763.103,0.000
0.006,-31.808,34.862,764.082,0.000
0.006,-30.618,36.118,765.134,0.000
0.007,-29.721,37.094,766.227,0.000
0.007,-29.055,37.846,767.340,0.000
0.008,-28.573,38.419,768.452,0.000
0.008,-28.236,38.850,769.551,0.000
0.009,-28.015,39.166,770.626,0.000
0.009,-27.886,39.390,771.670,0.000
0.010,-27.829,39.540,772.677,0.000
0.010,-27.829,39.631,773.643,0.000
0.011,-27.876,39.673,774.567,0.000
0.011,-27.959,39.675,775.446,0.000
0.012,-28.070,39.645,776.280,0.000
0.012,-28.205,39.589,777.070,0.000
0.013,-28.358,39.511,777.815,0.000
0.013,-28.526,39.414,778.516,0.000
0.014,-28.705,39.301,779.174,0.000
0.014,-28.894,39.176,779.791,0.000
0.015,-29.091,39.040,780.367,0.000
0.015,-29.294,38.894,780.905,0.000
0.016,-29.502,38.739,781.405,0.000
0.016,-29.714,38.577,781.869,0.000
0.017,-29.930,38.409,782.299,0.000
0.017,-30.148,38.235,782.696,0.000
0.018,-30.369,38.055,783.062,0.000
0.018,-30.592,37.871,783.397,0.000
0.019,-30.817,37.682,783.704,0.000
0.019,-31.044,37.490,783.984,0.000
0.020,-31.272,37.293,784.238,0.000
0.020,-31.501,37.093,784.467,0.000
0.021,-31.731,36.890,784.673,0.000
0.021,-31.963,36.684,784.857,0.000
0.022,-32.195,36.475,785.020,0.000
0.022,-32.429,36.263,785.163,0.000
0.023,-32.663,36.048,785.287,0.000
0.023,-32.898,35.831,785.394,0.000
0.024,-33.134,35.612,785.484,0.000
0.024,-33.371,35.391,785.558,0.000
0.025,-33.608,35.167,785.617,0.000
0.025,-33.847,34.941,785.661,0.000
0.026,-34.086,34.714,785.693,0.000
0.026,-34.326,34.485,785.712,0.000
0.027,-34.566,34.253,785.720,0.000
0.027,-34.808,34.021,785.716,0.000
0.028,-35.050,33.786,785.702,0.000
0.028,-35.292,33.551,785.679,0.000
0.029,-35.535,33.313,785.647,0.000
0.029,-35.779,33.075,785.606,0.000
0.030,-36.024,32.835,785.557,0.000
0.030,-36.269,32.593,785.501,0.000
0.031,-36.515,32.351,785.438,0.000
0.031,-36.761,32.108,785.369,0.000
0.032,-37.008,31.863,785.294,0.000
0.032,-37.255,31.617,785.214,0.000
0.033,-37.503,31.371,785.129,0.000
0.033,-37.751,31.124,785.039,0.000
0.034,-38.000,30.875,784.945,0.000
0.034,-38.250,30.626,784.847,0.000
0.035,-38.499,30.377,784.746,0.000
0.035,-38.750,30.126,784.642,0.000
0.036,-39.000,29.875,784.534,0.000
0.036,-39.251,29.624,784.425,0.000
0.037,-39.503,29.371,784.313,0.000
0.037,-39.755,29.119,784.199,0.000
0.038,-40.007,28.866,784.083,0.000
0.038,-40.259,28.612,783.966,0.000
0.039,-40.512,28.358,783.847,0.000
0.039,-40.765,28.104,783.728,0.000
0.040,-41.018,27.849,783.608,0.000
0.040,-41.271,27.594,783.487,0.000
0.041,-41.525,27.339,783.365,0.000
0.041,-41.779,27.084,783.243,0.000
0.042,-42.033,26.828,783.121,0.000
0.042,-42.287,26.573,782.999,0.000
0.043,-42.541,26.317,782.877,0.000
0.043,-42.796,26.061,782.756,0.000
0.044,-43.050,25.806,782.634,0.000
0.044,-43.305,25.550,782.513,0.000
0.045,-43.559,25.294,782.393,0.000
0.045,-43.814,25.038,782.274,0.000
0.046,-44.068,24.783,782.155,0.000
0.046,-44.323,24.527,782.037,0.000
0.047,-44.577,24.272,781.920,0.000
0.047,-44.832,24.017,781.804,0.000
0.048,-45.086,23.762,781.689,0.000
0.048,-45.340,23.507,781.576,0.000
0.049,-45.594,23.253,781.463,0.000
0.049,-45.848,22.999,781.352,0.000
0.050,-46.102,22.745,781.242,0.000
0.050,-46.356,22.492,781.133,0.000
0.051,-46.609,22.238,781.026,0.000
0.051,-46.862,21.986,780.920,0.000
0.052,-47.115,21.733,780.816,0.000
0.052,-47.367,21.481,780.713,0.000
0.053,-47.620,21.230,780.612,0.000
0.053,-47.872,20.979,780.512,0.000
0.054,-48.123,20.729,780.414,0.000
0.054,-48.374,20.479,780.317,0.000
0.055,-48.625,20.229,780.222,0.000
0.055,-48.876,19.980,780.129,0.000
0.056,-49.126,19.732,780.037,0.000
0.056,-49.375,19.484,779.947,0.000
0.057,-49.624,19.237,779.858,0.000
0.057,-49.873,18.991,779.771,0.000
0.058,-50.121,18.745,779.686,0.000
0.058,-50.369,18.500,779.602,0.000
0.059,-50.616,18.255,779.520,0.000
0.059,-50.863,18.012,779.440,0.000
0.060,-51.109,17.769,779.361,0.000
0.060,-51.354,17.526,779.284,0.000
0.061,-51.599,17.285,779.208,0.000
0.061,-51.843,17.044,779.134,0.000
0.062,-52.086,16.804,779.061,0.000
0.062,-52.329,16.565,778.991,0.000
0.063,-52.572,16.326,778.921,0.000
0.063,-52.813,16.089,778.853,0.000
0.064,-53.054,15.852,778.787,0.000
0.064,-53.294,15.617,778.722,0.000
0.065,-53.533,15.382,778.659,0.000
0.065,-53.772,15.148,778.597,0.000
0.066,-54.010,14.914,778.537,0.000
0.066,-54.247,14.682,778.478,0.000
0.067,-54.483,14.451,778.420,0.000
0.067,-54.719,14.221,778.364,0.000
0.068,-54.953,13.991,778.309,0.000
0.068,-55.187,13.763,778.256,0.000
0.069,-55.420,13.535,778.204,0.000
0.069,-55.652,13.309,778.153,0.000
0.070,-55.883,13.084,778.104,0.000
0.070,-56.113,12.859,778.056,0.000
0.071,-56.343,12.636,778.009,0.000
0.071,-56.571,12.413,777.963,0.000
0.072,-56.799,12.192,777.919,0.000
0.072,-57.025,11.972,777.876,0.000
0.073,-57.251,11.753,777.834,0.000
0.073,-57.476,11.535,777.793,0.000
0.074,-57.699,11.318,777.754,0.000
0.074,-57.922,11.102,777.715,0.000
0.075,-58.143,10.887,777.678,0.000
0.075,-58.364,10.673,777.641,0.000
0.076,-58.584,10.461,777.606,0.000
0.076,-58.802,10.249,777.572,0.000
0.077,-59.020,10.039,777.539,0.000
0.077,-59.236,9.830,777.507,0.000
0.078,-59.451,9.622,777.475,0.000
0.078,-59.666,9.415,777.445,0.000
0.079,-59.879,9.210,777.416,0.000
0.079,-60.091,9.005,777.388,0.000
0.080,-60.302,8.802,777.360,0.000
0.080,-60.512,8.600,777.334,0.000
0.081,-60.720,8.399,777.308,0.000
0.081,-60.928,8.200,777.283,0.000
0.082,-61.134,8.001,777.259,0.000
0.082,-61.340,7.804,777.236,0.000
0.083,-61.544,7.608,777.214,0.000
0.083,-61.747,7.413,777.192,0.000
0.084,-61.948,7.220,777.171,0.000
0.084,-62.149,7.028,777.151,0.000
0.085,-62.348,6.837,777.132,0.000
0.085,-62.546,6.647,777.113,0.000
0.086,-62.743,6.459,777.095,0.000
0.086,-62.939,6.272,777.078,0.000
0.087,-63.134,6.086,777.062,0.000
0.087,-63.327,5.901,777.046,0.000
0.088,-63.519,5.718,777.030,0.000
0.088,-63.710,5.536,777.016,0.000
0.089,-63.899,5.355,777.001,0.000
0.089,-64.088,5.176,776.988,0.000
0.090,-64.275,4.998,776.975,0.000
0.090,-64.461,4.821,776.962,0.000
0.091,-64.645,4.645,776.951,0.000
0.091,-64.828,4.471,776.939,0.000
0.092,-65.010,4.298,776.928,0.000
0.092,-65.191,4.127,776.918,0.000
0.093,-65.371,3.956,776.908,0.000
0.093,-65.549,3.788,776.899,0.000
0.094,-65.726,3.620,776.890,0.000
0.094,-65.901,3.454,776.881,0.000
0.095,-66.075,3.289,776.873,0.000
0.095,-66.248,3.125,776.866,0.000
0.096,-66.420,2.963,776.859,0.000
0.096,-66.590,2.802,776.852,0.000
0.097,-66.759,2.642,776.845,0.000
0.097,-66.927,2.484,776.839,0.000
0.098,-67.093,2.327,776.834,0.000
0.098,-67.259,2.172,776.828,0.000
0.099,-67.422,2.017,776.823,0.000
0.099,-67.585,1.864,776.819,0.000
0.100,-67.746,1.713,776.814,0.000
0.100,-67.906,1.563,776.810,0.000
0.101,-68.064,1.414,776.807,0.000
0.101,-68.221,1.266,776.803,0.000
0.102,-68.377,1.120,776.800,0.000
0.102,-68.532,0.975,776.797,0.000
0.103,-68.685,0.832,776.795,0.000
0.103,-68.837,0.690,776.793,0.000
0.104,-68.987,0.549,776.791,0.000
0.104,-69.136,0.409,776.789,0.000
0.105,-69.284,0.271,776.787,0.000
0.105,-69.430,0.135,776.786,0.000
0.106,-69.576,-0.001,776.785,0.000
0.106,-69.719,-0.135,776.784,0.000
0.107,-69.862,-0.268,776.783,0.000
0.107,-70.003,-0.399,776.783,0.000
0.108,-70.143,-0.529,776.782,0.000
0.108,-70.281,-0.658,776.782,0.000
0.109,-70.418,-0.785,776.782,0.000
0.109,-70.554,-0.911,776.783,0.000
0.110,-70.689,-1.036,776.783,0.000
0.110,-70.822,-1.159,776.784,0.000
0.111,-70.954,-1.281,776.784,0.000
0.111,-71.084,-1.402,776.785,0.000
0.112,-71.213,-1.521,776.786,0.000
0.112,-71.341,-1.640,776.787,0.000
0.113,-71.468,-1.756,776.789,0.000
0.113,-71.593,-1.872,776.790,0.000
0.114,-71.717,-1.986,776.791,0.000
0.114,-71.839,-2.099,776.793,0.000
0.115,-71.961,-2.210,776.795,0.000
0.115,-72.081,-2.320,776.797,0.000
0.116,-72.199,-2.429,776.799,0.000
0.116,-72.316,-2.537,776.801,0.000
0.117,-72.433,-2.643,776.803,0.000
0.117,-72.547,-2.748,776.805,0.000
0.118,-72.661,-2.852,776.807,0.000
0.118,-72.773,-2.954,776.810,0.000
0.119,-72.884,-3.055,776.812,0.000
0.119,-72.993,-3.155,776.815,0.000
0.120,-73.101,-3.254,776.817,0.000
0.120,-73.208,-3.351,776.820,0.000
0.121,-73.314,-3.447,776.823,0.000
0.121,-73.419,-3.542,776.826,0.000
0.122,-73.522,-3.635,776.828,0.000
0.122,-73.624,-3.728,776.831,0.000
0.123,-73.724,-3.819,776.834,0.000
0.123,-73.824,-3.908,776.837,0.000
0.124,-73.922,-3.997,776.840,0.000
0.124,-74.019,-4.084,776.843,0.000
0.125,-74.114,-4.170,776.846,0.000
0.125,-74.209,-4.255,776.849,0.000
0.126,-74.302,-4.338,776.853,0.000
0.126,-74.394,-4.421,776.856,0.000
0.127,-74.484,-4.502,776.859,0.000
0.127,-74.574,-4.582,776.862,0.000
0.128,-74.662,-4.661,776.865,0.000
0.128,-74.749,-4.738,776.869,0.000
0.129,-74.835,-4.814,776.872,0.000
0.129,-74.919,-4.889,776.875,0.000
0.130,-75.003,-4.963,776.879,0.000
0.130,-75.085,-5.036,776.882,0.000
0.131,-75.166,-5.108,776.885,0.000
0.131,-75.246,-5.178,776.889,0.000
0.132,-75.324,-5.247,776.892,0.000
0.132,-75.402,-5.315,776.895,0.000
0.133,-75.478,-5.382,776.898,0.000
0.133,-75.553,-5.448,776.902,0.000
0.134,-75.627,-5.513,776.905,0.000
0.134,-75.700,-5.576,776.908,0.000
0.135,-75.771,-5.638,776.912,0.000
0.135,-75.842,-5.700,776.915,0.000
0.136,-75.911,-5.760,776.918,0.000
0.136,-75.980,-5.819,776.922,0.000
0.137,-76.047,-5.877,776.925,0.000
0.137,-76.113,-5.933,776.928,0.000
0.138,-76.178,-5.989,776.931,0.000
0.138,-76.241,-6.044,776.935,0.000
0.139,-76.304,-6.097,776.938,0.000
0.139,-76.365,-6.150,776.941,0.000
0.140,-76.426,-6.201,776.944,0.000
0.140,-76.485,-6.251,776.947,0.000
0.141,-76.544,-6.300,776.950,0.000
0.141,-76.601,-6.349,776.953,0.000
0.142,-76.657,-6.396,776.956,0.000
0.142,-76.712,-6.442,776.960,0.000
0.143,-76.766,-6.487,776.963,0.000
0.143,-76.819,-6.531,776.966,0.000
0.144,-76.871,-6.574,776.968,0.000
0.144,-76.922,-6.616,776.971,0.000
0.145,-76.972,-6.657,776.974,0.000
0.145,-77.021,-6.697,776.977,0.000
0.146,-77.069,-6.736,776.980,0.000
0.146,-77.116,-6.774,776.983,0.000
0.147,-77.162,-6.811,776.986,0.000
0.147,-77.206,-6.847,776.988,0.000
0.148,-77.250,-6.882,776.991,0.000
0.148,-77.293,-6.916,776.994,0.000
0.149,-77.335,-6.949,776.996,0.000
0.149,-77.376,-6.981,776.999,0.000
0.150,-77.416,-7.012,777.002,0.000
0.150,-77.455,-7.043,777.004,0.000
0.151,-77.493,-7.072,777.007,0.000
0.151,-77.530,-7.101,777.009,0.000
0.152,-77.567,-7.128,777.012,0.000
0.152,-77.602,-7.155,777.014,0.000
0.153,-77.636,-7.180,777.016,0.000
0.153,-77.670,-7.205,777.019,0.000
0.154,-77.702,-7.229,777.021,0.000
0.154,-77.734,-7.252,777.023,0.000
0.155,-77.765,-7.275,777.026,0.000
0.155,-77.795,-7.296,777.028,0.000
0.156,-77.824,-7.316,777.030,0.000
0.156,-77.852,-7.336,777.032,0.000
0.157,-77.879,-7.355,777.034,0.000
0.157,-77.906,-7.373,777.036,0.000
0.158,-77.931,-7.390,777.038,0.000
0.158,-77.956,-7.406,777.040,0.000
0.159,-77.980,-7.422,777.042,0.000
0.159,-78.003,-7.436,777.044,0.000
0.160,-78.025,-7.450,777.046,0.000
