0,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036,0.04,0.044,0.048,0.052,0.056,0.06,0.064,0.068,0.072,0.076,0.08,0.084,0.088,0.092,0.096,0.1,0.104,0.108,0.112,0.116,0.12,0.124,0.128,0.132,0.136,0.14,0.144,0.148,0.152,0.156,0.16,0.164,0.168,0.172,0.176,0.18,0.184,0.188,0.192,0.196,0.2,0.204,0.208,0.212,0.216,0.22,0.224,0.228,0.232,0.236,0.24,0.244,0.248,0.252,0.256,0.26,0.264,0.268,0.272,0.276,0.28,0.284,0.288,0.292,0.296,0.3,0.304,0.308,0.312,0.316,0.32,0.324,0.328,0.332,0.336,0.34,0.344,0.348,0.352,0.356,0.36,0.364,0.368,0.372,0.376,0.38,0.384,0.388,0.392,0.396,0.4,0.404,0.408,0.412,0.416,0.42,0.424,0.428,0.432,0.436,0.44,0.444,0.448,0.452,0.456,0.46,0.464,0.468,0.472,0.476,0.48,0.484,0.488,0.492,0.496,0.5,0.504,0.508,0.512,0.516,0.52,0.524,0.528,0.532,0.536,0.54,0.544,0.548,0.552,0.556,0.56,0.564,0.568,0.572,0.576,0.58,0.584,0.588,0.592,0.596,0.6,0.604,0.608,0.612,0.616,0.62,0.624,0.628,0.632,0.636,0.64,0.644,0.648,0.652,0.656,0.66,0.664,0.668,0.672,0.676,0.68,0.684,0.688,0.692,0.696,0.7,0.704,0.708,0.712,0.716,0.72,0.724,0.728,0.732,0.736,0.74,0.744,0.748,0.752,0.756,0.76,0.764,0.768,0.772,0.776,0.78,0.784,0.788,0.792,0.796,0.8,0.804,0.808,0.812,0.816,0.82,0.824,0.828,0.832,0.836,0.84,0.844,0.848,0.852,0.856,0.86,0.864,0.868,0.872,0.876,0.88,0.884,0.888,0.892,0.896,0.9,0.904,0.908,0.912,0.916,0.92,0.924,0.928,0.932,0.936,0.94,0.944,0.948,0.952,0.956,0.96,0.964,0.968,0.972,0.976,0.98,0.984,0.988,0.992,0.996,1,1.004,1.008,1.012,1.016,1.02,1.024,1.028,1.032,1.036,1.04,1.044,1.048,1.052,1.056,1.06,1.064,1.068,1.072,1.076,1.08,1.084,1.088,1.092,1.096,1.1,1.104,1.108,1.112,1.116,1.12,1.124,1.128,1.132,1.136,1.14,1.144,1.148,1.152,1.156,1.16,1.164,1.168,1.172,1.176,1.18,1.184,1.188,1.192,1.196,1.2,1.204,1.208,1.212,1.216,1.22,1.224,1.228,1.232,1.236,1.24,1.244,1.248,1.252,1.256,1.26,1.264,1.268,1.272,1.276,1.28,1.284,1.288,1.292,1.296,1.3,1.304,1.308,1.312,1.316,1.32,1.324,1.328,1.332,1.336,1.34,1.344,1.348,1.352,1.356,1.36,1.364,1.368,1.372,1.376,1.38,1.384,1.388,1.392,1.396,1.4,1.404,1.408,1.412,1.416,1.42,1.424,1.428,1.432,1.436,1.44,1.444,1.448,1.452,1.456,1.46,1.464,1.468,1.472,1.476,1.48,1.484,1.488,1.492,1.496,1.5,1.504,1.508,1.512,1.516,1.52,1.524,1.528,1.532,1.536,1.54,1.544,1.548,1.552,1.556,1.56,1.564,1.568,1.572,1.576,1.58,1.584,1.588,1.592,1.596,1.6,1.604,1.608,1.612,1.616,1.62,1.624,1.628,1.632,1.636,1.64,1.644,1.648,1.652,1.656,1.66,1.664,1.668,1.672,1.676,1.68,1.684,1.688,1.692,1.696,1.7,1.704,1.708,1.712,1.716,1.72,1.724,1.728,1.732,1.736,1.74,1.744,1.748,1.752,1.756,1.76,1.764,1.768,1.772,1.776,1.78,1.784,1.788,1.792,1.796,1.8,1.804,1.808,1.812,1.816,1.82,1.824,1.828,1.832,1.836,1.84,1.844,1.848,1.852,1.856,1.86,1.864,1.868,1.872,1.876,1.88,1.884,1.888,1.892,1.896,1.9,1.904,1.908,1.912,1.916,1.92,1.924,1.928,1.932,1.936,1.94,1.944,1.948,1.952,1.956,1.96,1.964,1.968,1.972,1.976,1.98,1.984,1.988,1.992,1.996,2,2.004,2.008,2.012,2.016,2.02,2.024,2.028,2.032,2.036,2.04,2.044,2.048,2.052,2.056,2.06,2.064,2.068,2.072,2.076,2.08,2.084,2.088,2.092,2.096,2.1,2.104,2.108,2.112,2.116,2.12,2.124,2.128,2.132,2.136,2.14,2.144,2.148,2.152,2.156,2.16,2.164,2.168,2.172,2.176,2.18,2.184,2.188,2.192,2.196,2.2,2.204,2.208,2.212,2.216,2.22,2.224,2.228,2.232,2.236,2.24,2.244,2.248,2.252,2.256,2.26,2.264,2.268,2.272,2.276,2.28,2.284,2.288,2.292,2.296,2.3,2.304,2.308,2.312,2.316,2.32,2.324,2.328,2.332,2.336,2.34,2.344,2.348,2.352,2.356,2.36,2.364,2.368,2.372,2.376,2.38,2.384,2.388,2.392,2.396,2.4,2.404,2.408,2.412,2.416,2.42,2.424,2.428,2.432,2.436,2.44,2.444,2.448,2.452,2.456,2.46,2.464,2.468,2.472,2.476,2.48,2.484,2.488,2.492,2.496,2.5,2.504,2.508,2.512,2.516,2.52,2.524,2.528,2.532,2.536,2.54,2.544,2.548,2.552,2.556,2.56,2.564,2.568,2.572,2.576,2.58,2.584,2.588,2.592,2.596,2.6,2.604,2.608,2.612,2.616,2.62,2.624,2.628,2.632,2.636,2.64,2.644,2.648,2.652,2.656,2.66,2.664,2.668,2.672,2.676,2.68,2.684,2.688,2.692,2.696,2.7,2.704,2.708,2.712,2.716,2.72,2.724,2.728,2.732,2.736,2.74,2.744,2.748,2.752,2.756,2.76,2.764,2.768,2.772,2.776,2.78,2.784,2.788,2.792,2.796,2.8,2.804,2.808,2.812,2.816,2.82,2.824,2.828,2.832,2.836,2.84,2.844,2.848,2.852,2.856,2.86,2.864,2.868,2.872,2.876,2.88,2.884,2.888,2.892,2.896,2.9,2.904,2.908,2.912,2.916,2.92,2.924,2.928,2.932,2.936,2.94,2.944,2.948,2.952,2.956,2.96,2.964,2.968,2.972,2.976,2.98,2.984,2.988,2.992,2.996,3,3.004,3.008,3.012,3.016,3.02,3.024,3.028,3.032,3.036,3.04,3.044,3.048,3.052,3.056,3.06,3.064,3.068,3.072,3.076,3.08,3.084,3.088,3.092,3.096,3.1,3.104,3.108,3.112,3.116,3.12,3.124,3.128,3.132,3.136,3.14,3.144,3.148,3.152,3.156,3.16,3.164,3.168,3.172,3.176,3.18,3.184,3.188,3.192,3.196,3.2,3.204,3.208,3.212,3.216,3.22,3.224,3.228,3.232,3.236,3.24,3.244,3.248,3.252,3.256,3.26,3.264,3.268,3.272,3.276,3.28,3.284,3.288,3.292,3.296,3.3,3.304,3.308,3.312,3.316,3.32,3.324,3.328,3.332,3.336,3.34,3.344,3.348,3.352,3.356,3.36,3.364,3.368,3.372,3.376,3.38,3.384,3.388,3.392,3.396,3.4,3.404,3.408,3.412,3.416,3.42,3.424,3.428,3.432,3.436,3.44,3.444,3.448,3.452,3.456,3.46,3.464,3.468,3.472,3.476,3.48,3.484,3.488,3.492,3.496,3.5,3.504,3.508,3.512,3.516,3.52,3.524,3.528,3.532,3.536,3.54,3.544,3.548,3.552,3.556,3.56,3.564,3.568,3.572,3.576,3.58,3.584,3.588,3.592,3.596,3.6,3.604,3.608,3.612,3.616,3.62,3.624,3.628,3.632,3.636,3.64,3.644,3.648,3.652,3.656,3.66,3.664,3.668,3.672,3.676,3.68,3.684,3.688,3.692,3.696,3.7,3.704,3.708,3.712,3.716,3.72,3.724,3.728,3.732,3.736,3.74,3.744,3.748,3.752,3.756,3.76,3.764,3.768,3.772,3.776,3.78,3.784,3.788,3.792,3.796,3.8,3.804,3.808,3.812,3.816,3.82,3.824,3.828,3.832,3.836,3.84,3.844,3.848,3.852,3.856,3.86,3.864,3.868,3.872,3.876,3.88,3.884,3.888,3.892,3.896,3.9,3.904,3.908,3.912,3.916,3.92,3.924,3.928,3.932,3.936,3.94,3.944,3.948,3.952,3.956,3.96,3.964,3.968,3.972,3.976,3.98,3.984,3.988,3.992,3.996,4,4.004,4.008,4.012,4.016,4.02,4.024,4.028,4.032,4.036,4.04,4.044,4.048,4.052,4.056,4.06,4.064,4.068,4.072,4.076,4.08,4.084,4.088,4.092,4.096,4.1,4.104,4.108,4.112,4.116,4.12,4.124,4.128,4.132,4.136,4.14,4.144,4.148,4.152,4.156,4.16,4.164,4.168,4.172,4.176,4.18,4.184,4.188,4.192,4.196,4.2,4.204,4.208,4.212,4.216,4.22,4.224,4.228,4.232,4.236,4.24,4.244,4.248,4.252,4.256,4.26,4.264,4.268,4.272,4.276,4.28,4.284,4.288,4.292,4.296,4.3,4.304,4.308,4.312,4.316,4.32,4.324,4.328,4.332,4.336,4.34,4.344,4.348,4.352,4.356,4.36,4.364,4.368,4.372,4.376,4.38,4.384,4.388,4.392,4.396,4.4,4.404,4.408,4.412,4.416,4.42,4.424,4.428,4.432,4.436,4.44,4.444,4.448,4.452,4.456,4.46,4.464,4.468,4.472,4.476,4.48,4.484,4.488,4.492,4.496,4.5,4.504,4.508,4.512,4.516,4.52,4.524,4.528,4.532,4.536,4.54,4.544,4.548,4.552,4.556,4.56,4.564,4.568,4.572,4.576,4.58,4.584,4.588,4.592,4.596,4.6,4.604,4.608,4.612,4.616,4.62,4.624,4.628,4.632,4.636,4.64,4.644,4.648,4.652,4.656,4.66,4.664,4.668,4.672,4.676,4.68,4.684,4.688,4.692,4.696,4.7,4.704,4.708,4.712,4.716,4.72,4.724,4.728,4.732,4.736,4.74,4.744,4.748,4.752,4.756,4.76,4.764,4.768,4.772,4.776,4.78,4.784,4.788,4.792,4.796,4.8,4.804,4.808,4.812,4.816,4.82,4.824,4.828,4.832,4.836,4.84,4.844,4.848,4.852,4.856,4.86,4.864,4.868,4.872,4.876,4.88,4.884,4.888,4.892,4.896,4.9,4.904,4.908,4.912,4.916,4.92,4.924,4.928,4.932,4.936,4.94,4.944,4.948,4.952,4.956,4.96,4.964,4.968,4.972,4.976,4.98,4.984,4.988,4.992,4.996,5,5.004,5.008,5.012,5.016,5.02,5.024,5.028,5.032,5.036,5.04,5.044,5.048,5.052,5.056,5.06,5.064,5.068,5.072,5.076,5.08,5.084,5.088,5.092,5.096,5.1,5.104,5.108,5.112,5.116,5.12,5.124,5.128,5.132,5.136,5.14,5.144,5.148,5.152,5.156,5.16,5.164,5.168,5.172,5.176,5.18,5.184,5.188,5.192,5.196,5.2,5.204,5.208,5.212,5.216,5.22,5.224,5.228,5.232,5.236,5.24,5.244,5.248,5.252,5.256,5.26,5.264,5.268,5.272,5.276,5.28,5.284,5.288,5.292,5.296,5.3,5.304,5.308,5.312,5.316,5.32,5.324,5.328,5.332,5.336,5.34,5.344,5.348,5.352,5.356,5.36,5.364,5.368,5.372,5.376,5.38,5.384,5.388,5.392,5.396,5.4,5.404,5.408,5.412,5.416,5.42,5.424,5.428,5.432,5.436,5.44,5.444,5.448,5.452,5.456,5.46,5.464,5.468,5.472,5.476,5.48,5.484,5.488,5.492,5.496,5.5,5.504,5.508,5.512,5.516,5.52,5.524,5.528,5.532,5.536,5.54,5.544,5.548,5.552,5.556,5.56,5.564,5.568,5.572,5.576,5.58,5.584,5.588,5.592,5.596,5.6,5.604,5.608,5.612,5.616,5.62,5.624,5.628,5.632,5.636,5.64,5.644,5.648,5.652,5.656,5.66,5.664,5.668,5.672,5.676,5.68,5.684,5.688,5.692,5.696,5.7,5.704,5.708,5.712,5.716,5.72,5.724,5.728,5.732,5.736,5.74,5.744,5.748,5.752,5.756,5.76,5.764,5.768,5.772,5.776,5.78,5.784,5.788,5.792,5.796,5.8,5.804,5.808,5.812,5.816,5.82,5.824,5.828,5.832,5.836,5.84,5.844,5.848,5.852,5.856,5.86,5.864,5.868,5.872,5.876,5.88,5.884,5.888,5.892,5.896,5.9,5.904,5.908,5.912,5.916,5.92,5.924,5.928,5.932,5.936,5.94,5.944,5.948,5.952,5.956,5.96,5.964,5.968,5.972,5.976,5.98,5.984,5.988,5.992,5.996,6
