time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.139500,1.001145,-1.299909,0.059349,0.000000,0.971780
0.140000,1.000494,-1.301100,0.059359,0.000000,0.971780
0.140500,0.999843,-1.302284,0.059370,0.000000,0.971780
0.141000,0.999191,-1.303462,0.059381,0.000000,0.971781
0.141500,0.998539,-1.304634,0.059392,0.000000,0.971781
0.142000,0.997886,-1.305799,0.059403,0.000000,0.971781
0.142500,0.997233,-1.306957,0.059414,0.000000,0.971781
0.143000,0.996579,-1.308109,0.059425,0.000000,0.971781
0.143500,0.995924,-1.309255,0.059436,0.000000,0.971781
0.144000,0.995269,-1.310395,0.059447,0.000000,0.971782
0.144500,0.994613,-1.311528,0.059458,0.000000,0.971782
0.145000,0.993957,-1.312654,0.059469,0.000000,0.971782
0.145500,0.993300,-1.313775,0.059480,0.000000,0.971782
0.146000,0.992642,-1.314889,0.059491,0.000000,0.971782
0.146500,0.991984,-1.315996,0.059502,0.000000,0.971782
0.147000,0.991326,-1.317097,0.059513,0.000000,0.971783
0.147500,0.990667,-1.318192,0.059524,0.000000,0.971783
0.148000,0.990007,-1.319280,0.059535,0.000000,0.971783
0.148500,0.989347,-1.320363,0.059546,0.000000,0.971783
0.149000,0.988686,-1.321438,0.059557,0.000000,0.971783
0.149500,0.988025,-1.322508,0.059568,0.000000,0.971783
0.150000,0.987363,-1.323571,0.059579,0.000000,0.971783
0.150500,0.986701,-1.324628,0.059590,0.000000,0.971784
0.151000,0.986038,-1.325679,0.059601,0.000000,0.971784
0.151500,0.985375,-1.326723,0.059612,0.000000,0.971784
0.152000,0.984711,-1.327761,0.059623,0.000000,0.971784
0.152500,0.984046,-1.328793,0.059634,0.000000,0.971784
0.153000,0.983382,-1.329818,0.059645,0.000000,0.971784
0.153500,0.982716,-1.330837,0.059656,0.000000,0.971785
0.154000,0.982050,-1.331850,0.059667,0.000000,0.971785
0.154500,0.981384,-1.332857,0.059679,0.000000,0.971785
0.155000,0.980717,-1.333858,0.059690,0.000000,0.971785
0.155500,0.980049,-1.334852,0.059701,0.000000,0.971785
0.156000,0.979381,-1.335840,0.059712,0.000000,0.971785
0.156500,0.978713,-1.336822,0.059723,0.000000,0.971786
0.157000,0.978044,-1.337798,0.059734,0.000000,0.971786
0.157500,0.977375,-1.338767,0.059745,0.000000,0.971786
0.158000,0.976705,-1.339730,0.059757,0.000000,0.971786
0.158500,0.976035,-1.340688,0.059768,0.000000,0.971786
0.159000,0.975364,-1.341639,0.059779,0.000000,0.971786
0.159500,0.974692,-1.342584,0.059790,0.000000,0.971787
0.160000,0.974021,-1.343522,0.059801,0.000000,0.971787
0.160500,0.973348,-1.344455,0.059813,0.000000,0.971787
0.161000,0.972676,-1.345381,0.059824,0.000000,0.971787
0.161500,0.972003,-1.346302,0.059835,0.000000,0.971787
0.162000,0.971329,-1.347216,0.059846,0.000000,0.971787
0.162500,0.970655,-1.348124,0.059857,0.000000,0.971788
