0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4,4.05,4.1,4.15,4.2,4.25,4.3,4.35,4.4,4.45,4.5,4.55,4.6,4.65,4.7,4.75,4.8,4.85,4.9,4.95,5,5.05,5.1,5.15,5.2,5.25,5.3,5.35,5.4,5.45,5.5,5.55,5.6,5.65,5.7,5.75,5.8,5.85,5.9,5.95,6
0,-9.93614416573619,-18.3395432269257,-25.4320446981611,-31.4033624838223,-36.4157304481253,-40.6078842843334,-44.0984675724098,-46.9889445906851,-49.3660908764397,-51.3041224999235,-52.8665163402409,-54.1075661639649,-55.0737128594794,-55.8046816382186,-56.3344542587063,-56.6921002544669,-56.902487658873,-56.9868907367495,-56.9635096825662,-56.8479150663219,-56.6534279471915,-56.3914449855999,-56.0717165270317,-55.7025844716864,-55.2911857540632,-54.8436264109269,-54.3651304937228,-53.860167464327,-53.3325611856439,-52.7855831678602,-52.222032345943,-51.6443033346564,-51.0544448258402,-50.4542095519582,-49.8450970340774,-49.2283901563878,-48.6051864588024,-47.9764249103908,-47.3429088162297,-46.7053254160167,-46.0642626521685,-45.4202235161533,-44.7736383227959,-44.1248752118069,-43.4742491325906,-42.8220295314288,-42.1684469285162,-41.5136985452658,-40.8579531191594,-40.2013550236097,-39.5440277933618,-38.8860771414676,-38.2275935414679,-37.5686544378187,-36.9093261385288,-36.2496654362288,-35.5897209972695,-34.9295345527914,-34.2691419208826,-33.6085738848261,-32.9478569489375,-32.2870139905158,-31.6260648239117,-30.9650266905896,-30.3039146872749,-29.6427421427962,-28.9815209530069,-28.3202618821919,-27.6589748385881,-26.9976691310743,-26.3363537136875,-25.6750374244089,-25.0137292246089,-24.3524384456714,-23.6911750496194,-23.0299499110616,-22.3687751284826,-21.7076643738316,-21.0466332905592,-20.3856999517373,-19.7248853917285,-19.0642142270962,-18.4037153851372,-17.7434229616517,-17.0833772334421,-16.423625855666,-15.7642252796973,-15.1052424337408,-14.4467567162982,-13.7888623619219,-13.1316712498126,-12.4753162390325,-11.8199551298233,-11.1657753692046,-10.5129996412354,-9.86189250871988,-9.21276830450933,-8.56600050783803,-7.92203288543458,-7.28139272980447,-6.64470658964707,-6.01271896172073,-5.38631450182134,-4.76654441752697,-4.15465783011712,-3.55213904132106,-2.96075181670806,-2.38259200685916,-1.82015007619972,-1.27638540494649,-0.754814580850032,-0.259616314773315,0.204243889907286,0.630865594763899,1.01323739103139,1.34302771980547,1.61033630710825,1.80339879816532,1.9082357789538,1.90823571390095
