time(s),ankle_torque(Nm),exo_torque(Nm),gravity_torque(Nm),ankle_rtd(Nm/s)
0.049000,-19.255500,0.000000,-52.207480,-389.000000
0.049500,-19.450000,0.000000,-52.213803,-389.000000
0.050000,-19.644500,0.000000,-52.220202,-389.000000
0.050500,-19.839000,0.000000,-52.226676,-389.000000
0.051000,-20.033500,0.000000,-52.233225,-389.000000
0.051500,-20.228000,0.000000,-52.239849,-389.000000
0.052000,-20.422500,0.000000,-52.246546,-389.000000
0.052500,-20.617000,0.000000,-52.253318,-389.000000
0.053000,-20.811500,0.000000,-52.260163,-389.000000
0.053500,-21.006000,0.000000,-52.267082,-389.000000
0.054000,-21.200500,0.000000,-52.274073,-389.000000
0.054500,-21.395000,0.000000,-52.281137,-389.000000
0.055000,-21.589500,0.000000,-52.288273,-389.000000
0.055500,-21.784000,0.000000,-52.295481,-389.000000
0.056000,-21.978500,0.000000,-52.302761,-389.000000
0.056500,-22.173000,0.000000,-52.310112,-389.000000
0.057000,-22.367500,0.000000,-52.317534,-389.000000
0.057500,-22.562000,0.000000,-52.325026,-389.000000
0.058000,-22.756500,0.000000,-52.332589,-389.000000
0.058500,-22.951000,0.000000,-52.340221,-389.000000
0.059000,-23.145500,0.000000,-52.347923,-389.000000
0.059500,-23.340000,0.000000,-52.355695,-389.000000
0.060000,-23.534500,0.000000,-52.363535,-389.000000
0.060500,-23.729000,0.000000,-52.371444,-389.000000
0.061000,-23.923500,0.000000,-52.379421,-389.000000
0.061500,-24.118000,0.000000,-52.387466,-389.000000
0.062000,-24.312500,0.000000,-52.395579,-389.000000
0.062500,-24.507000,0.000000,-52.403759,-389.000000
0.063000,-24.701500,0.000000,-52.412006,-389.000000
0.063500,-24.896000,0.000000,-52.420319,-389.000000
0.064000,-25.090500,0.000000,-52.428698,-389.000000
0.064500,-25.285000,0.000000,-52.437144,-389.000000
0.065000,-25.479500,0.000000,-52.445655,-389.000000
0.065500,-25.674000,0.000000,-52.454231,-389.000000
0.066000,-25.868500,0.000000,-52.462872,-389.000000
0.066500,-26.063000,0.000000,-52.471577,-389.000000
0.067000,-26.257500,0.000000,-52.480346,-389.000000
0.067500,-26.452000,0.000000,-52.489179,-389.000000
0.068000,-26.646500,0.000000,-52.498076,-389.000000
0.068500,-26.841000,0.000000,-52.507035,-389.000000
0.069000,-27.035500,0.000000,-52.516057,-389.000000
0.069500,-27.230000,0.000000,-52.525141,-389.000000
0.070000,-27.424500,0.000000,-52.534287,-389.000000
0.070500,-27.619000,0.000000,-52.543495,-389.000000
0.071000,-27.813500,0.000000,-52.552763,-389.000000
0.071500,-28.008000,0.000000,-52.562092,-389.000000
0.072000,-28.202500,0.000000,-52.571482,-389.000000
0.072500,-28.397000,0.000000,-52.580931,-389.000000
0.073000,-28.591500,0.000000,-52.590440,-389.000000
0.073500,-28.786000,0.000000,-52.600008,-389.000000
0.074000,-28.980500,0.000000,-52.609635,-389.000000
0.074500,-29.175000,0.000000,-52.619320,-389.000000
0.075000,-29.369500,0.000000,-52.629063,-389.000000
0.075500,-29.564000,0.000000,-52.638863,-389.000000
0.076000,-29.758500,0.000000,-52.648720,-389.000000
0.076500,-29.953000,0.000000,-52.658635,-389.000000
0.077000,-30.147500,0.000000,-52.668605,-389.000000
0.077500,-30.342000,0.000000,-52.678631,-389.000000
0.078000,-30.536500,0.000000,-52.688713,-389.000000
0.078500,-30.731000,0.000000,-52.698850,-389.000000
0.079000,-30.925500,0.000000,-52.709041,-389.000000
0.079500,-31.120000,0.000000,-52.719287,-389.000000
0.080000,-31.314500,0.000000,-52.729586,-389.000000
0.080500,-31.509000,0.000000,-52.739939,-389.000000
0.081000,-31.703500,0.000000,-52.750344,-389.000000
0.081500,-31.898000,0.000000,-52.760802,-389.000000
0.082000,-32.092500,0.000000,-52.771312,-389.000000
0.082500,-32.287000,0.000000,-52.781874,-389.000000
0.083000,-32.481500,0.000000,-52.792487,-389.000000
0.083500,-32.676000,0.000000,-52.803150,-389.000000
0.084000,-32.870500,0.000000,-52.813864,-389.000000
0.084500,-33.065000,0.000000,-52.824628,-389.000000
0.085000,-33.259500,0.000000,-52.835441,-389.000000
0.085500,-33.454000,0.000000,-52.846303,-389.000000
0.086000,-33.648500,0.000000,-52.857214,-389.000000
0.086500,-33.843000,0.000000,-52.868173,-389.000000
0.087000,-34.037500,0.000000,-52.879179,-389.000000
0.087500,-34.232000,0.000000,-52.890233,-389.000000
0.088000,-34.426500,0.000000,-52.901333,-389.000000
0.088500,-34.621000,0.000000,-52.912480,-389.000000
0.089000,-34.815500,0.000000,-52.923673,-389.000000
0.089500,-35.010000,0.000000,-52.934911,-389.000000
0.090000,-35.204500,0.000000,-52.946194,-389.000000
0.090500,-35.399000,0.000000,-52.957521,-389.000000
0.091000,-35.593500,0.000000,-52.968893,-389.000000
0.091500,-35.788000,0.000000,-52.980308,-389.000000
0.092000,-35.982500,0.000000,-52.991766,-389.000000
0.092500,-36.177000,0.000000,-53.003267,-389.000000
0.093000,-36.371500,0.000000,-53.014811,-389.000000
0.093500,-36.566000,0.000000,-53.026396,-389.000000
0.094000,-36.760500,0.000000,-53.038022,-389.000000
0.094500,-36.955000,0.000000,-53.049689,-389.000000
0.095000,-37.149500,0.000000,-53.061396,-389.000000
0.095500,-37.344000,0.000000,-53.073144,-389.000000
0.096000,-37.538500,0.000000,-53.084931,-389.000000
0.096500,-37.733000,0.000000,-53.096757,-389.000000
0.097000,-37.927500,0.000000,-53.108621,-389.000000
0.097500,-38.122000,0.000000,-53.120524,-389.000000
0.098000,-38.316500,0.000000,-53.132464,-389.000000
0.098500,-38.511000,0.000000,-53.144441,-389.000000
0.099000,-38.705500,0.000000,-53.156455,-389.000000
0.099500,-38.900000,0.000000,-53.168505,-389.000000
0.100000,-39.094500,0.000000,-53.180591,-389.000000
0.100500,-39.289000,0.000000,-53.192712,-389.000000
0.101000,-39.483500,0.000000,-53.204868,-389.000000
0.101500,-39.678000,0.000000,-53.217059,-389.000000
0.102000,-39.872500,0.000000,-53.229283,-389.000000
0.102500,-40.067000,0.000000,-53.241541,-389.000000
0.103000,-40.261500,0.000000,-53.253831,-389.000000
0.103500,-40.456000,0.000000,-53.266154,-389.000000
0.104000,-40.650500,0.000000,-53.278509,-389.000000
0.104500,-40.845000,0.000000,-53.290896,-389.000000
0.105000,-41.039500,0.000000,-53.303313,-389.000000
0.105500,-41.234000,0.000000,-53.315761,-389.000000
0.106000,-41.428500,0.000000,-53.328240,-389.000000
0.106500,-41.623000,0.000000,-53.340747,-389.000000
0.107000,-41.817500,0.000000,-53.353284,-389.000000
0.107500,-42.012000,0.000000,-53.365850,-389.000000
0.108000,-42.206500,0.000000,-53.378444,-389.000000
0.108500,-42.401000,0.000000,-53.391066,-389.000000
0.109000,-42.595500,0.000000,-53.403715,-389.000000
0.109500,-42.790000,0.000000,-53.416390,-389.000000
0.110000,-42.984500,0.000000,-53.429092,-389.000000
0.110500,-43.179000,0.000000,-53.441820,-389.000000
0.111000,-43.373500,0.000000,-53.454573,-389.000000
0.111500,-43.568000,0.000000,-53.467351,-389.000000
0.112000,-43.762500,0.000000,-53.480154,-389.000000
0.112500,-43.957000,0.000000,-53.492980,-389.000000
0.113000,-44.151500,0.000000,-53.505830,-389.000000
0.113500,-44.346000,0.000000,-53.518702,-389.000000
0.114000,-44.540500,0.000000,-53.531598,-389.000000
0.114500,-44.735000,0.000000,-53.544515,-389.000000
0.115000,-44.929500,0.000000,-53.557454,-389.000000
0.115500,-45.124000,0.000000,-53.570414,-389.000000
0.116000,-45.318500,0.000000,-53.583394,-389.000000
0.116500,-45.513000,0.000000,-53.596395,-389.000000
0.117000,-45.707500,0.000000,-53.609415,-389.000000
0.117500,-45.902000,0.000000,-53.622454,-389.000000
0.118000,-46.096500,0.000000,-53.635512,-389.000000
0.118500,-46.291000,0.000000,-53.648588,-389.000000
0.119000,-46.485500,0.000000,-53.661682,-389.000000
0.119500,-46.680000,0.000000,-53.674793,-389.000000
0.120000,-46.874500,0.000000,-53.687921,-389.000000
0.120500,-47.069000,0.000000,-53.701066,-389.000000
0.121000,-47.263500,0.000000,-53.714226,-389.000000
0.121500,-47.458000,0.000000,-53.727401,-389.000000
0.122000,-47.652500,0.000000,-53.740591,-389.000000
0.122500,-47.847000,0.000000,-53.753795,-389.000000
0.123000,-48.041500,0.000000,-53.767014,-389.000000
0.123500,-48.236000,0.000000,-53.780246,-389.000000
0.124000,-48.430500,0.000000,-53.793490,-389.000000
0.124500,-48.625000,0.000000,-53.806747,-389.000000
0.125000,-48.819500,0.000000,-53.820016,-389.000000
0.125500,-49.014000,0.000000,-53.833297,-389.000000
0.126000,-49.208500,0.000000,-53.846588,-389.000000
0.126500,-49.403000,0.000000,-53.859890,-389.000000
0.127000,-49.597500,0.000000,-53.873202,-389.000000
0.127500,-49.792000,0.000000,-53.886524,-389.000000
0.128000,-49.986500,0.000000,-53.899855,-389.000000
0.128500,-50.181000,0.000000,-53.913194,-389.000000
0.129000,-50.375500,0.000000,-53.926541,-389.000000
0.129500,-50.570000,0.000000,-53.939896,-389.000000
0.130000,-50.764500,0.000000,-53.953259,-389.000000
0.130500,-50.959000,0.000000,-53.966627,-389.000000
0.131000,-51.153500,0.000000,-53.980002,-389.000000
0.131500,-51.348000,0.000000,-53.993383,-389.000000
0.132000,-51.542500,0.000000,-54.006769,-389.000000
0.132500,-51.737000,0.000000,-54.020160,-389.000000
0.133000,-51.931500,0.000000,-54.033555,-389.000000
0.133500,-52.126000,0.000000,-54.046953,-389.000000
0.134000,-52.320500,0.000000,-54.060355,-389.000000
0.134500,-52.515000,0.000000,-54.073760,-389.000000
0.135000,-52.709500,0.000000,-54.087167,-389.000000
0.135500,-52.904000,0.000000,-54.100576,-389.000000
0.136000,-53.098500,0.000000,-54.113987,-389.000000
0.136500,-53.293000,0.000000,-54.127398,-389.000000
0.137000,-53.487500,0.000000,-54.140810,-389.000000
0.137500,-53.682000,0.000000,-54.154221,-389.000000
0.138000,-53.876500,0.000000,-54.167632,-389.000000
0.138500,-54.071000,0.000000,-54.181042,-389.000000
0.139000,-54.265500,0.000000,-54.194451,-389.000000
0.139500,-54.460000,0.000000,-54.207857,-389.000000
0.140000,-54.654500,0.000000,-54.221261,-389.000000
0.140500,-54.849000,0.000000,-54.234662,-389.000000
0.141000,-55.043500,0.000000,-54.248059,-389.000000
0.141500,-55.238000,0.000000,-54.261453,-389.000000
0.142000,-55.432500,0.000000,-54.274842,-389.000000
0.142500,-55.627000,0.000000,-54.288227,-389.000000
0.143000,-55.821500,0.000000,-54.301605,-389.000000
0.143500,-56.016000,0.000000,-54.314978,-389.000000
0.144000,-56.210500,0.000000,-54.328345,-389.000000
0.144500,-56.405000,0.000000,-54.341705,-389.000000
0.145000,-56.599500,0.000000,-54.355058,-389.000000
0.145500,-56.794000,0.000000,-54.368402,-389.000000
0.146000,-56.988500,0.000000,-54.381739,-389.000000
0.146500,-57.183000,0.000000,-54.395066,-389.000000
0.147000,-57.377500,0.000000,-54.408385,-389.000000
0.147500,-57.572000,0.000000,-54.421694,-389.000000
0.148000,-57.766500,0.000000,-54.434992,-389.000000
0.148500,-57.961000,0.000000,-54.448280,-389.000000
0.149000,-58.155500,0.000000,-54.461557,-389.000000
0.149500,-58.350000,0.000000,-54.474822,-389.000000
0.150000,-58.544500,0.000000,-54.488075,-389.000000
0.150500,-58.739000,0.000000,-54.501315,-389.000000
0.151000,-58.933500,0.000000,-54.514542,-389.000000
0.151500,-59.128000,0.000000,-54.527756,-389.000000
0.152000,-59.322500,0.000000,-54.540955,-389.000000
0.152500,-59.517000,0.000000,-54.554140,-389.000000
0.153000,-59.711500,0.000000,-54.567310,-389.000000
0.153500,-59.906000,0.000000,-54.580465,-389.000000
0.154000,-60.100500,0.000000,-54.593603,-389.000000
0.154500,-60.295000,0.000000,-54.606725,-389.000000
0.155000,-60.489500,0.000000,-54.619830,-389.000000
0.155500,-60.684000,0.000000,-54.632917,-389.000000
0.156000,-60.878500,0.000000,-54.645987,-389.000000
0.156500,-61.073000,0.000000,-54.659038,-389.000000
0.157000,-61.267500,0.000000,-54.672070,-389.000000
0.157500,-61.462000,0.000000,-54.685083,-389.000000
0.158000,-61.656500,0.000000,-54.698076,-389.000000
0.158500,-61.851000,0.000000,-54.711049,-389.000000
0.159000,-62.045500,0.000000,-54.724000,-389.000000
0.159500,-62.240000,0.000000,-54.736931,-389.000000
0.160000,-62.434500,0.000000,-54.749840,-389.000000
0.160500,-62.629000,0.000000,-54.762726,-389.000000
0.161000,-62.823500,0.000000,-54.775590,-389.000000
0.161500,-63.018000,0.000000,-54.788430,-389.000000
0.162000,-63.212500,0.000000,-54.801247,-389.000000
0.162500,-63.407000,0.000000,-54.814039,-389.000000
0.163000,-63.601500,0.000000,-54.826807,-389.000000
0.163500,-63.796000,0.000000,-54.839549,-389.000000
0.164000,-63.990500,0.000000,-54.852266,-389.000000
0.164500,-64.185000,0.000000,-54.864957,-389.000000
0.165000,-64.379500,0.000000,-54.877621,-389.000000
0.165500,-64.574000,0.000000,-54.890258,-389.000000
0.166000,-64.768500,0.000000,-54.902867,-389.000000
0.166500,-64.963000,0.000000,-54.915448,-389.000000
0.167000,-65.157500,0.000000,-54.928001,-389.000000
0.167500,-65.352000,0.000000,-54.940524,-389.000000
0.168000,-65.546500,0.000000,-54.953018,-389.000000
0.168500,-65.741000,0.000000,-54.965482,-389.000000
0.169000,-65.935500,0.000000,-54.977916,-389.000000
0.169500,-66.130000,0.000000,-54.990318,-389.000000
0.170000,-66.324500,0.000000,-55.002689,-389.000000
0.170500,-66.519000,0.000000,-55.015028,-389.000000
0.171000,-66.713500,0.000000,-55.027334,-389.000000
0.171500,-66.908000,0.000000,-55.039608,-389.000000
0.172000,-67.102500,0.000000,-55.051848,-389.000000
0.172500,-67.297000,0.000000,-55.064054,-389.000000
0.173000,-67.491500,0.000000,-55.076226,-389.000000
0.173500,-67.686000,0.000000,-55.088363,-389.000000
0.174000,-67.880500,0.000000,-55.100465,-389.000000
0.174500,-68.075000,0.000000,-55.112530,-389.000000
0.175000,-68.269500,0.000000,-55.124560,-389.000000
0.175500,-68.464000,0.000000,-55.136552,-389.000000
0.176000,-68.658500,0.000000,-55.148508,-389.000000
0.176500,-68.853000,0.000000,-55.160425,-389.000000
0.177000,-69.047500,0.000000,-55.172304,-389.000000
0.177500,-69.242000,0.000000,-55.184145,-389.000000
0.178000,-69.436500,0.000000,-55.195946,-389.000000
0.178500,-69.631000,0.000000,-55.207707,-389.000000
0.179000,-69.825500,0.000000,-55.219428,-389.000000
0.179500,-70.020000,0.000000,-55.231109,-389.000000
0.180000,-70.214500,0.000000,-55.242748,-389.000000
0.180500,-70.409000,0.000000,-55.254346,-389.000000
0.181000,-70.603500,0.000000,-55.265901,-389.000000
0.181500,-70.798000,0.000000,-55.277414,-389.000000
0.182000,-70.992500,0.000000,-55.288883,-389.000000
0.182500,-71.187000,0.000000,-55.300309,-389.000000
0.183000,-71.381500,0.000000,-55.311691,-389.000000
0.183500,-71.576000,0.000000,-55.323028,-389.000000
0.184000,-71.770500,0.000000,-55.334321,-389.000000
0.184500,-71.965000,0.000000,-55.345567,-389.000000
0.185000,-72.159500,0.000000,-55.356768,-389.000000
0.185500,-72.354000,0.000000,-55.367921,-389.000000
0.186000,-72.548500,0.000000,-55.379028,-389.000000
0.186500,-72.743000,0.000000,-55.390088,-389.000000
0.187000,-72.937500,0.000000,-55.401099,-389.000000
0.187500,-73.132000,0.000000,-55.412062,-389.000000
0.188000,-73.326500,0.000000,-55.422976,-389.000000
0.188500,-73.521000,0.000000,-55.433840,-389.000000
0.189000,-73.715500,0.000000,-55.444654,-389.000000
0.189500,-73.910000,0.000000,-55.455418,-389.000000
0.190000,-74.104500,0.000000,-55.466131,-389.000000
0.190500,-74.299000,0.000000,-55.476793,-389.000000
0.191000,-74.493500,0.000000,-55.487402,-389.000000
0.191500,-74.688000,0.000000,-55.497959,-389.000000
0.192000,-74.882500,0.000000,-55.508463,-389.000000
0.192500,-75.077000,0.000000,-55.518914,-389.000000
0.193000,-75.271500,0.000000,-55.529311,-389.000000
0.193500,-75.466000,0.000000,-55.539654,-389.000000
0.194000,-75.660500,0.000000,-55.549942,-389.000000
0.194500,-75.855000,0.000000,-55.560174,-389.000000
0.195000,-76.049500,0.000000,-55.570350,-389.000000
0.195500,-76.244000,0.000000,-55.580471,-389.000000
0.196000,-76.438500,0.000000,-55.590534,-389.000000
0.196500,-76.633000,0.000000,-55.600540,-389.000000
0.197000,-76.827500,0.000000,-55.610488,-389.000000
0.197500,-77.022000,0.000000,-55.620378,-389.000000
0.198000,-77.216500,0.000000,-55.630209,-389.000000
0.198500,-77.411000,0.000000,-55.639981,-389.000000
0.199000,-77.605500,0.000000,-55.649693,-389.000000
0.199500,-77.800000,0.000000,-55.659345,-389.000000
0.200000,-77.994500,0.000000,-55.668936,-389.000000
0.200500,-78.189000,0.000000,-55.678466,-389.000000
0.201000,-78.383500,0.000000,-55.687934,-389.000000
0.201500,-78.578000,0.000000,-55.697340,-389.000000
0.202000,-78.772500,0.000000,-55.706683,-389.000000
0.202500,-78.967000,0.000000,-55.715963,-389.000000
