time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.037500,421.664467,163.463006,-15.178064,41.237559,585.132651,0.000000
0.038000,420.728987,164.304703,-15.371935,41.024380,585.038519,0.000000
0.038500,419.792734,165.146142,-15.565791,40.811083,584.943365,0.000000
0.039000,418.855845,165.987359,-15.759633,40.597682,584.847363,0.000000
0.039500,417.918453,166.828388,-15.953465,40.384193,584.750679,0.000000
0.040000,416.980682,167.669262,-16.147286,40.170629,584.653471,0.000000
0.040500,416.042647,168.510012,-16.341100,39.957002,584.555886,0.000000
0.041000,415.104459,169.350668,-16.534907,39.743326,584.458062,0.000000
0.041500,414.166221,170.191256,-16.728709,39.529610,584.360131,0.000000
0.042000,413.228031,171.031802,-16.922507,39.315868,584.262216,0.000000
0.042500,412.289979,171.872332,-17.116302,39.102108,584.164432,0.000000
0.043000,411.352151,172.712868,-17.310097,38.888340,584.066888,0.000000
0.043500,410.414628,173.553431,-17.503891,38.674575,583.969686,0.000000
0.044000,409.477485,174.394042,-17.697686,38.460820,583.872921,0.000000
0.044500,408.540791,175.234720,-17.891483,38.247083,583.776682,0.000000
0.045000,407.604613,176.075482,-18.085283,38.033374,583.681052,0.000000
0.045500,406.669011,176.916346,-18.279086,37.819698,583.586109,0.000000
0.046000,405.734042,177.757327,-18.472895,37.606062,583.491925,0.000000
0.046500,404.799759,178.598439,-18.666709,37.392474,583.398568,0.000000
0.047000,403.866210,179.439696,-18.860529,37.178939,583.306099,0.000000
0.047500,402.933442,180.281110,-19.054356,36.965464,583.214576,0.000000
0.048000,402.001495,181.122694,-19.248191,36.752052,583.124052,0.000000
0.048500,401.070408,181.964457,-19.442034,36.538710,583.034576,0.000000
0.049000,400.140216,182.806410,-19.635886,36.325442,582.946194,0.000000
0.049500,399.210952,183.648562,-19.829747,36.112252,582.858947,0.000000
0.050000,398.282645,184.490921,-20.023618,35.899145,582.772872,0.000000
0.050500,397.355321,185.333495,-20.217499,35.686124,582.688003,0.000000
0.051000,396.429005,186.176290,-20.411391,35.473193,582.604372,0.000000
0.051500,395.503718,187.019314,-20.605295,35.260356,582.522005,0.000000
0.052000,394.579481,187.862572,-20.799210,35.047614,582.440929,0.000000
