time(s),ankle_torque(Nm),exo_torque(Nm),gravity_torque(Nm),ankle_rtd(Nm/s)
0.049000,-19.255500,0.000000,-52.713536,-389.000000
0.049500,-19.450000,0.000000,-52.725117,-389.000000
0.050000,-19.644500,0.000000,-52.736774,-389.000000
0.050500,-19.839000,0.000000,-52.748508,-389.000000
0.051000,-20.033500,0.000000,-52.760319,-389.000000
0.051500,-20.228000,0.000000,-52.772205,-389.000000
0.052000,-20.422500,0.000000,-52.784167,-389.000000
0.052500,-20.617000,0.000000,-52.796204,-389.000000
0.053000,-20.811500,0.000000,-52.808316,-389.000000
0.053500,-21.006000,0.000000,-52.820502,-389.000000
0.054000,-21.200500,0.000000,-52.832763,-389.000000
0.054500,-21.395000,0.000000,-52.845098,-389.000000
0.055000,-21.589500,0.000000,-52.857506,-389.000000
0.055500,-21.784000,0.000000,-52.869987,-389.000000
0.056000,-21.978500,0.000000,-52.882542,-389.000000
0.056500,-22.173000,0.000000,-52.895169,-389.000000
0.057000,-22.367500,0.000000,-52.907869,-389.000000
0.057500,-22.562000,0.000000,-52.920641,-389.000000
0.058000,-22.756500,0.000000,-52.933484,-389.000000
0.058500,-22.951000,0.000000,-52.946399,-389.000000
0.059000,-23.145500,0.000000,-52.959385,-389.000000
0.059500,-23.340000,0.000000,-52.972441,-389.000000
0.060000,-23.534500,0.000000,-52.985568,-389.000000
0.060500,-23.729000,0.000000,-52.998765,-389.000000
0.061000,-23.923500,0.000000,-53.012033,-389.000000
0.061500,-24.118000,0.000000,-53.025369,-389.000000
0.062000,-24.312500,0.000000,-53.038775,-389.000000
0.062500,-24.507000,0.000000,-53.052249,-389.000000
0.063000,-24.701500,0.000000,-53.065792,-389.000000
0.063500,-24.896000,0.000000,-53.079404,-389.000000
0.064000,-25.090500,0.000000,-53.093083,-389.000000
0.064500,-25.285000,0.000000,-53.106829,-389.000000
0.065000,-25.479500,0.000000,-53.120643,-389.000000
0.065500,-25.674000,0.000000,-53.134524,-389.000000
0.066000,-25.868500,0.000000,-53.148471,-389.000000
0.066500,-26.063000,0.000000,-53.162484,-389.000000
0.067000,-26.257500,0.000000,-53.176563,-389.000000
0.067500,-26.452000,0.000000,-53.190707,-389.000000
0.068000,-26.646500,0.000000,-53.204917,-389.000000
0.068500,-26.841000,0.000000,-53.219191,-389.000000
0.069000,-27.035500,0.000000,-53.233530,-389.000000
0.069500,-27.230000,0.000000,-53.247932,-389.000000
0.070000,-27.424500,0.000000,-53.262398,-389.000000
0.070500,-27.619000,0.000000,-53.276928,-389.000000
0.071000,-27.813500,0.000000,-53.291520,-389.000000
0.071500,-28.008000,0.000000,-53.306175,-389.000000
0.072000,-28.202500,0.000000,-53.320892,-389.000000
0.072500,-28.397000,0.000000,-53.335671,-389.000000
0.073000,-28.591500,0.000000,-53.350511,-389.000000
0.073500,-28.786000,0.000000,-53.365412,-389.000000
0.074000,-28.980500,0.000000,-53.380374,-389.000000
0.074500,-29.175000,0.000000,-53.395396,-389.000000
0.075000,-29.369500,0.000000,-53.410478,-389.000000
0.075500,-29.564000,0.000000,-53.425620,-389.000000
0.076000,-29.758500,0.000000,-53.440820,-389.000000
0.076500,-29.953000,0.000000,-53.456079,-389.000000
0.077000,-30.147500,0.000000,-53.471397,-389.000000
0.077500,-30.342000,0.000000,-53.486772,-389.000000
0.078000,-30.536500,0.000000,-53.502205,-389.000000
0.078500,-30.731000,0.000000,-53.517695,-389.000000
0.079000,-30.925500,0.000000,-53.533241,-389.000000
0.079500,-31.120000,0.000000,-53.548844,-389.000000
0.080000,-31.314500,0.000000,-53.564502,-389.000000
0.080500,-31.509000,0.000000,-53.580216,-389.000000
0.081000,-31.703500,0.000000,-53.595985,-389.000000
0.081500,-31.898000,0.000000,-53.611809,-389.000000
0.082000,-32.092500,0.000000,-53.627687,-389.000000
0.082500,-32.287000,0.000000,-53.643618,-389.000000
0.083000,-32.481500,0.000000,-53.659603,-389.000000
0.083500,-32.676000,0.000000,-53.675641,-389.000000
0.084000,-32.870500,0.000000,-53.691731,-389.000000
0.084500,-33.065000,0.000000,-53.707874,-389.000000
0.085000,-33.259500,0.000000,-53.724068,-389.000000
0.085500,-33.454000,0.000000,-53.740313,-389.000000
0.086000,-33.648500,0.000000,-53.756609,-389.000000
0.086500,-33.843000,0.000000,-53.772956,-389.000000
0.087000,-34.037500,0.000000,-53.789352,-389.000000
0.087500,-34.232000,0.000000,-53.805798,-389.000000
0.088000,-34.426500,0.000000,-53.822293,-389.000000
0.088500,-34.621000,0.000000,-53.838837,-389.000000
0.089000,-34.815500,0.000000,-53.855429,-389.000000
0.089500,-35.010000,0.000000,-53.872068,-389.000000
0.090000,-35.204500,0.000000,-53.888755,-389.000000
0.090500,-35.399000,0.000000,-53.905489,-389.000000
0.091000,-35.593500,0.000000,-53.922269,-389.000000
0.091500,-35.788000,0.000000,-53.939095,-389.000000
0.092000,-35.982500,0.000000,-53.955967,-389.000000
0.092500,-36.177000,0.000000,-53.972884,-389.000000
0.093000,-36.371500,0.000000,-53.989846,-389.000000
0.093500,-36.566000,0.000000,-54.006852,-389.000000
0.094000,-36.760500,0.000000,-54.023901,-389.000000
0.094500,-36.955000,0.000000,-54.040994,-389.000000
0.095000,-37.149500,0.000000,-54.058130,-389.000000
0.095500,-37.344000,0.000000,-54.075308,-389.000000
0.096000,-37.538500,0.000000,-54.092529,-389.000000
0.096500,-37.733000,0.000000,-54.109791,-389.000000
0.097000,-37.927500,0.000000,-54.127094,-389.000000
0.097500,-38.122000,0.000000,-54.144437,-389.000000
0.098000,-38.316500,0.000000,-54.161821,-389.000000
0.098500,-38.511000,0.000000,-54.179245,-389.000000
0.099000,-38.705500,0.000000,-54.196708,-389.000000
0.099500,-38.900000,0.000000,-54.214210,-389.000000
0.100000,-39.094500,0.000000,-54.231750,-389.000000
0.100500,-39.289000,0.000000,-54.249328,-389.000000
0.101000,-39.483500,0.000000,-54.266944,-389.000000
0.101500,-39.678000,0.000000,-54.284596,-389.000000
0.102000,-39.872500,0.000000,-54.302286,-389.000000
0.102500,-40.067000,0.000000,-54.320011,-389.000000
0.103000,-40.261500,0.000000,-54.337772,-389.000000
0.103500,-40.456000,0.000000,-54.355568,-389.000000
0.104000,-40.650500,0.000000,-54.373399,-389.000000
0.104500,-40.845000,0.000000,-54.391265,-389.000000
0.105000,-41.039500,0.000000,-54.409164,-389.000000
0.105500,-41.234000,0.000000,-54.427096,-389.000000
0.106000,-41.428500,0.000000,-54.445062,-389.000000
0.106500,-41.623000,0.000000,-54.463060,-389.000000
0.107000,-41.817500,0.000000,-54.481090,-389.000000
0.107500,-42.012000,0.000000,-54.499151,-389.000000
0.108000,-42.206500,0.000000,-54.517244,-389.000000
0.108500,-42.401000,0.000000,-54.535367,-389.000000
0.109000,-42.595500,0.000000,-54.553520,-389.000000
0.109500,-42.790000,0.000000,-54.571703,-389.000000
0.110000,-42.984500,0.000000,-54.589916,-389.000000
0.110500,-43.179000,0.000000,-54.608157,-389.000000
0.111000,-43.373500,0.000000,-54.626426,-389.000000
0.111500,-43.568000,0.000000,-54.644724,-389.000000
0.112000,-43.762500,0.000000,-54.663048,-389.000000
0.112500,-43.957000,0.000000,-54.681400,-389.000000
0.113000,-44.151500,0.000000,-54.699778,-389.000000
0.113500,-44.346000,0.000000,-54.718182,-389.000000
0.114000,-44.540500,0.000000,-54.736612,-389.000000
0.114500,-44.735000,0.000000,-54.755067,-389.000000
0.115000,-44.929500,0.000000,-54.773546,-389.000000
0.115500,-45.124000,0.000000,-54.792050,-389.000000
0.116000,-45.318500,0.000000,-54.810577,-389.000000
0.116500,-45.513000,0.000000,-54.829128,-389.000000
0.117000,-45.707500,0.000000,-54.847701,-389.000000
0.117500,-45.902000,0.000000,-54.866297,-389.000000
