time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.037500,421.446511,163.555161,-15.228481,41.597397,585.006981,0.000000
0.038000,420.511087,164.395161,-15.422361,41.389789,584.911205,0.000000
0.038500,419.574900,165.234906,-15.616225,41.182061,584.814420,0.000000
0.039000,418.638090,166.074431,-15.810077,40.974230,584.716802,0.000000
0.039500,417.700787,166.913772,-16.003917,40.766309,584.618516,0.000000
0.040000,416.763114,167.752961,-16.197747,40.558312,584.519718,0.000000
0.040500,415.825187,168.592029,-16.391570,40.350253,584.420556,0.000000
0.041000,414.887117,169.431005,-16.585386,40.142143,584.321168,0.000000
0.041500,413.949006,170.269917,-16.779197,39.933995,584.221684,0.000000
0.042000,413.010952,171.108789,-16.973004,39.725818,584.122228,0.000000
0.042500,412.073045,171.947647,-17.166809,39.517625,584.022914,0.000000
0.043000,411.135370,172.786514,-17.360612,39.309424,583.923851,0.000000
0.043500,410.198008,173.625411,-17.554416,39.101224,583.825140,0.000000
0.044000,409.261033,174.464357,-17.748220,38.893035,583.726877,0.000000
0.044500,408.324516,175.303373,-17.942026,38.684865,583.629149,0.000000
0.045000,407.388522,176.142476,-18.135836,38.476722,583.532040,0.000000
0.045500,406.453111,176.981682,-18.329649,38.268613,583.435628,0.000000
0.046000,405.518340,177.821008,-18.523467,38.060545,583.339984,0.000000
0.046500,404.584261,178.660467,-18.717291,37.852525,583.245175,0.000000
0.047000,403.650924,179.500072,-18.911120,37.644558,583.151263,0.000000
0.047500,402.718374,180.339837,-19.104957,37.436651,583.058306,0.000000
0.048000,401.786651,181.179773,-19.298802,37.228808,582.966356,0.000000
0.048500,400.855795,182.019890,-19.492655,37.021036,582.875463,0.000000
0.049000,399.925840,182.860199,-19.686517,36.813339,582.785671,0.000000
0.049500,398.996819,183.700708,-19.880388,36.605721,582.697021,0.000000
0.050000,398.068760,184.541427,-20.074269,36.398186,582.609551,0.000000
0.050500,397.141691,185.382362,-20.268161,36.190739,582.523295,0.000000
0.051000,396.215635,186.223520,-20.462063,35.983383,582.438284,0.000000
0.051500,395.290614,187.064908,-20.655977,35.776121,582.354545,0.000000
0.052000,394.366647,187.906531,-20.849902,35.568957,582.272103,0.000000
0.052500,393.443752,188.748395,-21.043840,35.361893,582.190980,0.000000
0.053000,392.521943,189.590503,-21.237789,35.154932,582.111196,0.000000
0.053500,391.601233,190.432861,-21.431751,34.948077,582.032767,0.000000
0.054000,390.681634,191.275471,-21.625725,34.741330,581.955708,0.000000
0.054500,389.763156,192.118336,-21.819713,34.534693,581.880031,0.000000
0.055000,388.845805,192.961459,-22.013713,34.328168,581.805747,0.000000
0.055500,387.929588,193.804843,-22.207727,34.121757,581.732864,0.000000
0.056000,387.014511,194.648488,-22.401755,33.915461,581.661388,0.000000
0.056500,386.100576,195.492397,-22.595795,33.709282,581.591323,0.000000
0.057000,385.187785,196.336570,-22.789850,33.503221,581.522674,0.000000
0.057500,384.276140,197.181007,-22.983918,33.297280,581.455440,0.000000
0.058000,383.365639,198.025710,-23.178000,33.091459,581.389621,0.000000
0.058500,382.456283,198.870678,-23.372096,32.885759,581.325217,0.000000
0.059000,381.548067,199.715911,-23.566206,32.680181,581.262225,0.000000
0.059500,380.640990,200.561408,-23.760330,32.474726,581.200640,0.000000
0.060000,379.735046,201.407169,-23.954467,32.269394,581.140457,0.000000
0.060500,378.830231,202.253193,-24.148619,32.064187,581.081670,0.000000
0.061000,377.926538,203.099478,-24.342784,31.859103,581.024272,0.000000
0.061500,377.023962,203.946022,-24.536963,31.654144,580.968254,0.000000
0.062000,376.122494,204.792825,-24.731156,31.449310,580.913608,0.000000
0.062500,375.222127,205.639885,-24.925362,31.244601,580.860323,0.000000
0.063000,374.322853,206.487199,-25.119583,31.040017,580.808389,0.000000
0.063500,373.424663,207.334765,-25.313816,30.835558,580.757795,0.000000
0.064000,372.527546,208.182581,-25.508063,30.631224,580.708528,0.000000
0.064500,371.631493,209.030645,-25.702323,30.427014,580.660577,0.000000
0.065000,370.736494,209.878954,-25.896597,30.222929,580.613928,0.000000
0.065500,369.842538,210.727505,-26.090883,30.018969,580.568567,0.000000
0.066000,368.949614,211.576296,-26.285183,29.815133,580.524481,0.000000
0.066500,368.057710,212.425323,-26.479495,29.611420,580.481655,0.000000
0.067000,367.166814,213.274585,-26.673820,29.407831,580.440074,0.000000
0.067500,366.276915,214.124077,-26.868158,29.204364,580.399723,0.000000
0.068000,365.388001,214.973796,-27.062507,29.001020,580.360587,0.000000
0.068500,364.500059,215.823740,-27.256869,28.797798,580.322650,0.000000
0.069000,363.613076,216.673906,-27.451243,28.594698,580.285896,0.000000
0.069500,362.727040,217.524289,-27.645629,28.391718,580.250309,0.000000
0.070000,361.841938,218.374887,-27.840026,28.188858,580.215873,0.000000
0.070500,360.957757,219.225696,-28.034435,27.986117,580.182570,0.000000
0.071000,360.074484,220.076712,-28.228855,27.783496,580.150385,0.000000
0.071500,359.192105,220.927934,-28.423287,27.580992,580.119301,0.000000
0.072000,358.310608,221.779356,-28.617729,27.378606,580.089302,0.000000
0.072500,357.429979,222.630975,-28.812182,27.176336,580.060369,0.000000
0.073000,356.550206,223.482789,-29.006645,26.974182,580.032487,0.000000
0.073500,355.671274,224.334793,-29.201119,26.772144,580.005638,0.000000
0.074000,354.793170,225.186984,-29.395603,26.570219,579.979807,0.000000
0.074500,353.915882,226.039358,-29.590097,26.368408,579.954975,0.000000
0.075000,353.039396,226.891913,-29.784601,26.166709,579.931126,0.000000
0.075500,352.163699,227.744644,-29.979115,25.965123,579.908243,0.000000
0.076000,351.288777,228.597548,-30.173637,25.763647,579.886310,0.000000
0.076500,350.414619,229.450621,-30.368169,25.562281,579.865310,0.000000
0.077000,349.541210,230.303861,-30.562710,25.361024,579.845226,0.000000
0.077500,348.668538,231.157263,-30.757260,25.159875,579.826043,0.000000
0.078000,347.796590,232.010824,-30.951818,24.958834,579.807743,0.000000
0.078500,346.925353,232.864541,-31.146385,24.757899,579.790310,0.000000
0.079000,346.054815,233.718411,-31.340959,24.557070,579.773729,0.000000
0.079500,345.184964,234.572429,-31.535542,24.356345,579.757984,0.000000
0.080000,344.315786,235.426593,-31.730133,24.155723,579.743058,0.000000
0.080500,343.447269,236.280900,-31.924731,23.955205,579.728936,0.000000
0.081000,342.579403,237.135346,-32.119336,23.754788,579.715602,0.000000
0.081500,341.712173,237.989927,-32.313949,23.554472,579.703042,0.000000
0.082000,340.845569,238.844642,-32.508569,23.354256,579.691240,0.000000
0.082500,339.979579,239.699486,-32.703195,23.154139,579.680181,0.000000
0.083000,339.114191,240.554456,-32.897828,22.954120,579.669851,0.000000
0.083500,338.249394,241.409549,-33.092468,22.754197,579.660234,0.000000
0.084000,337.385177,242.264763,-33.287114,22.554372,579.651316,0.000000
0.084500,336.521528,243.120094,-33.481766,22.354641,579.643084,0.000000
0.085000,335.658436,243.975540,-33.676424,22.155004,579.635522,0.000000
0.085500,334.795890,244.831096,-33.871087,21.955461,579.628618,0.000000
0.086000,333.933881,245.686762,-34.065756,21.756010,579.622357,0.000000
0.086500,333.072396,246.542532,-34.260430,21.556650,579.616726,0.000000
0.087000,332.211427,247.398406,-34.455110,21.357381,579.611713,0.000000
0.087500,331.350962,248.254379,-34.649794,21.158202,579.607303,0.000000
0.088000,330.490992,249.110450,-34.844484,20.959111,579.603484,0.000000
0.088500,329.631506,249.966615,-35.039178,20.760107,579.600243,0.000000
0.089000,328.772496,250.822872,-35.233876,20.561191,579.597568,0.000000
0.089500,327.913951,251.679219,-35.428579,20.362360,579.595447,0.000000
0.090000,327.055862,252.535652,-35.623286,20.163614,579.593868,0.000000
0.090500,326.198219,253.392170,-35.817997,19.964952,579.592818,0.000000
0.091000,325.341014,254.248770,-36.012711,19.766374,579.592287,0.000000
0.091500,324.484238,255.105449,-36.207430,19.567877,579.592263,0.000000
0.092000,323.627882,255.962205,-36.402152,19.369461,579.592734,0.000000
0.092500,322.771937,256.819035,-36.596877,19.171126,579.593690,0.000000
0.093000,321.916395,257.675938,-36.791606,18.972871,579.595120,0.000000
0.093500,321.061248,258.532911,-36.986337,18.774694,579.597013,0.000000
0.094000,320.206487,259.389953,-37.181072,18.576594,579.599359,0.000000
0.094500,319.352104,260.247060,-37.375809,18.378571,579.602148,0.000000
0.095000,318.498091,261.104230,-37.570550,18.180625,579.605369,0.000000
0.095500,317.644442,261.961462,-37.765292,17.982753,579.609014,0.000000
0.096000,316.791147,262.818754,-37.960037,17.784955,579.613071,0.000000
0.096500,315.938200,263.676103,-38.154784,17.587231,579.617532,0.000000
0.097000,315.085594,264.533508,-38.349534,17.389578,579.622388,0.000000
0.097500,314.233322,265.390967,-38.544285,17.191998,579.627629,0.000000
0.098000,313.381375,266.248477,-38.739038,16.994488,579.633247,0.000000
0.098500,312.529749,267.106038,-38.933793,16.797048,579.639233,0.000000
0.099000,311.678435,267.963646,-39.128550,16.599677,579.645578,0.000000
0.099500,310.827428,268.821301,-39.323308,16.402374,579.652274,0.000000
0.100000,309.976720,269.679001,-39.518067,16.205139,579.659313,0.000000
0.100500,309.126306,270.536744,-39.712828,16.007970,579.666687,0.000000
0.101000,308.276180,271.394528,-39.907590,15.810866,579.674389,0.000000
0.101500,307.426335,272.252352,-40.102353,15.613828,579.682409,0.000000
0.102000,306.576766,273.110215,-40.297117,15.416853,579.690742,0.000000
0.102500,305.727467,273.968114,-40.491882,15.219942,579.699379,0.000000
0.103000,304.878431,274.826048,-40.686647,15.023093,579.708314,0.000000
0.103500,304.029655,275.684016,-40.881414,14.826306,579.717539,0.000000
0.104000,303.181131,276.542016,-41.076180,14.629579,579.727048,0.000000
0.104500,302.332856,277.400048,-41.270947,14.432913,579.736834,0.000000
0.105000,301.484823,278.258109,-41.465715,14.236306,579.746890,0.000000
0.105500,300.637028,279.116198,-41.660483,14.039757,579.757210,0.000000
0.106000,299.789465,279.974315,-41.855251,13.843266,579.767788,0.000000
0.106500,298.942131,280.832457,-42.050019,13.646832,579.778618,0.000000
0.107000,298.095020,281.690624,-42.244787,13.450453,579.789694,0.000000
0.107500,297.248127,282.548814,-42.439555,13.254131,579.801009,0.000000
0.108000,296.401448,283.407026,-42.634323,13.057862,579.812559,0.000000
0.108500,295.554980,284.265259,-42.829090,12.861648,579.824337,0.000000
0.109000,294.708716,285.123512,-43.023857,12.665487,579.836339,0.000000
0.109500,293.862654,285.981785,-43.218624,12.469378,579.848558,0.000000
0.110000,293.016788,286.840075,-43.413391,12.273320,579.860991,0.000000
0.110500,292.171116,287.698381,-43.608156,12.077314,579.873631,0.000000
0.111000,291.325633,288.556704,-43.802922,11.881357,579.886474,0.000000
0.111500,290.480335,289.415042,-43.997686,11.685450,579.899515,0.000000
0.112000,289.635218,290.273393,-44.192450,11.489592,579.912749,0.000000
0.112500,288.790280,291.131758,-44.387213,11.293782,579.926172,0.000000
0.113000,287.945516,291.990135,-44.581975,11.098018,579.939780,0.000000
0.113500,287.100922,292.848523,-44.776736,10.902301,579.953568,0.000000
0.114000,286.256497,293.706921,-44.971496,10.706630,579.967531,0.000000
0.114500,285.412235,294.565330,-45.166255,10.511004,579.981666,0.000000
0.115000,284.568134,295.423747,-45.361013,10.315423,579.995968,0.000000
0.115500,283.724191,296.282172,-45.555769,10.119885,580.010435,0.000000
0.116000,282.880402,297.140605,-45.750525,9.924390,580.025061,0.000000
0.116500,282.036765,297.999044,-45.945279,9.728937,580.039843,0.000000
0.117000,281.193277,298.857490,-46.140031,9.533526,580.054778,0.000000
0.117500,280.349935,299.715940,-46.334783,9.338155,580.069862,0.000000
0.118000,279.506736,300.574396,-46.529533,9.142825,580.085091,0.000000
0.118500,278.663677,301.432855,-46.724281,8.947535,580.100462,0.000000
0.119000,277.820756,302.291318,-46.919028,8.752283,580.115972,0.000000
0.119500,276.977970,303.149784,-47.113773,8.557069,580.131618,0.000000
0.120000,276.135316,304.008252,-47.308516,8.361893,580.147397,0.000000
0.120500,275.292793,304.866721,-47.503258,8.166753,580.163305,0.000000
0.121000,274.450397,305.725192,-47.697999,7.971650,580.179340,0.000000
0.121500,273.608126,306.583664,-47.892737,7.776582,580.195498,0.000000
0.122000,272.765979,307.442135,-48.087473,7.581549,580.211778,0.000000
0.122500,271.923952,308.300607,-48.282208,7.386551,580.228175,0.000000
0.123000,271.082044,309.159077,-48.476941,7.191585,580.244689,0.000000
