time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.097500,5.943498,3.217074,-0.019268,0.000000,0.967034
0.098000,5.945110,3.223075,-0.019298,0.000000,0.967031
0.098500,5.946724,3.229064,-0.019329,0.000000,0.967028
0.099000,5.948342,3.235038,-0.019359,0.000000,0.967025
0.099500,5.949962,3.240994,-0.019390,0.000000,0.967022
0.100000,5.951586,3.246931,-0.019420,0.000000,0.967019
0.100500,5.953212,3.252846,-0.019451,0.000000,0.967016
0.101000,5.954841,3.258738,-0.019482,0.000000,0.967013
0.101500,5.956474,3.264605,-0.019513,0.000000,0.967010
0.102000,5.958109,3.270444,-0.019543,0.000000,0.967007
0.102500,5.959747,3.276253,-0.019574,0.000000,0.967003
0.103000,5.961388,3.282032,-0.019605,0.000000,0.967000
0.103500,5.963032,3.287777,-0.019637,0.000000,0.966997
0.104000,5.964679,3.293486,-0.019668,0.000000,0.966994
0.104500,5.966328,3.299159,-0.019699,0.000000,0.966991
0.105000,5.967981,3.304794,-0.019730,0.000000,0.966988
0.105500,5.969636,3.310388,-0.019762,0.000000,0.966985
0.106000,5.971294,3.315940,-0.019793,0.000000,0.966982
0.106500,5.972955,3.321448,-0.019824,0.000000,0.966979
0.107000,5.974618,3.326911,-0.019856,0.000000,0.966976
0.107500,5.976284,3.332327,-0.019888,0.000000,0.966973
0.108000,5.977953,3.337694,-0.019919,0.000000,0.966969
0.108500,5.979625,3.343011,-0.019951,0.000000,0.966966
0.109000,5.981299,3.348277,-0.019983,0.000000,0.966963
0.109500,5.982975,3.353490,-0.020014,0.000000,0.966960
0.110000,5.984655,3.358648,-0.020046,0.000000,0.966957
0.110500,5.986337,3.363751,-0.020078,0.000000,0.966954
0.111000,5.988021,3.368796,-0.020110,0.000000,0.966951
0.111500,5.989708,3.373783,-0.020142,0.000000,0.966947
0.112000,5.991397,3.378710,-0.020174,0.000000,0.966944
0.112500,5.993089,3.383576,-0.020206,0.000000,0.966941
0.113000,5.994783,3.388379,-0.020239,0.000000,0.966938
0.113500,5.996480,3.393119,-0.020271,0.000000,0.966935
0.114000,5.998179,3.397794,-0.020303,0.000000,0.966932
0.114500,5.999880,3.402403,-0.020335,0.000000,0.966928
0.115000,6.001583,3.406945,-0.020368,0.000000,0.966925
0.115500,6.003289,3.411419,-0.020400,0.000000,0.966922
0.116000,6.004997,3.415823,-0.020433,0.000000,0.966919
0.116500,6.006707,3.420157,-0.020465,0.000000,0.966916
0.117000,6.008419,3.424420,-0.020498,0.000000,0.966912
0.117500,6.010134,3.428610,-0.020530,0.000000,0.966909
0.118000,6.011850,3.432727,-0.020563,0.000000,0.966906
0.118500,6.013568,3.436770,-0.020595,0.000000,0.966903
0.119000,6.015289,3.440737,-0.020628,0.000000,0.966899
0.119500,6.017011,3.444629,-0.020661,0.000000,0.966896
0.120000,6.018735,3.448443,-0.020694,0.000000,0.966893
0.120500,6.020461,3.452179,-0.020726,0.000000,0.966890
0.121000,6.022189,3.455837,-0.020759,0.000000,0.966886
0.121500,6.023919,3.459415,-0.020792,0.000000,0.966883
0.122000,6.025650,3.462912,-0.020825,0.000000,0.966880
0.122500,6.027384,3.466329,-0.020858,0.000000,0.966877
0.123000,6.029118,3.469663,-0.020891,0.000000,0.966873
0.123500,6.030855,3.472915,-0.020924,0.000000,0.966870
0.124000,6.032593,3.476084,-0.020957,0.000000,0.966867
0.124500,6.034333,3.479169,-0.020990,0.000000,0.966863
0.125000,6.036074,3.482169,-0.021023,0.000000,0.966860
