time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.037500,470.365059,106.676485,4.592552,-62.870642,577.047370,0.000000
0.038000,470.677272,106.307768,4.668497,-62.701376,576.991574,0.000000
0.038500,470.988820,105.938869,4.744452,-62.532244,576.934924,0.000000
0.039000,471.299810,105.569827,4.820415,-62.363268,576.877564,0.000000
0.039500,471.610341,105.200677,4.896386,-62.194464,576.819629,0.000000
0.040000,471.920509,104.831454,4.972363,-62.025852,576.761249,0.000000
0.040500,472.230402,104.462189,5.048345,-61.857447,576.702543,0.000000
0.041000,472.540102,104.092913,5.124331,-61.689264,576.643624,0.000000
0.041500,472.849689,103.723654,5.200319,-61.521320,576.584600,0.000000
0.042000,473.159236,103.354440,5.276309,-61.353625,576.525570,0.000000
0.042500,473.468811,102.985294,5.352300,-61.186194,576.466629,0.000000
0.043000,473.778478,102.616241,5.428290,-61.019038,576.407862,0.000000
0.043500,474.088298,102.247302,5.504278,-60.852167,576.349354,0.000000
0.044000,474.398326,101.878499,5.580264,-60.685591,576.291180,0.000000
0.044500,474.708616,101.509851,5.656247,-60.519319,576.233412,0.000000
0.045000,475.019215,101.141376,5.732226,-60.353360,576.176116,0.000000
0.045500,475.330168,100.773090,5.808201,-60.187721,576.119355,0.000000
0.046000,475.641518,100.405009,5.884170,-60.022409,576.063187,0.000000
0.046500,475.953303,100.037149,5.960132,-59.857431,576.007663,0.000000
0.047000,476.265559,99.669522,6.036089,-59.692792,575.952833,0.000000
0.047500,476.578318,99.302140,6.112037,-59.528497,575.898744,0.000000
0.048000,476.891611,98.935017,6.187978,-59.364552,575.845436,0.000000
0.048500,477.205465,98.568161,6.263911,-59.200960,575.792947,0.000000
0.049000,477.519906,98.201583,6.339834,-59.037724,575.741313,0.000000
0.049500,477.834956,97.835291,6.415748,-58.874849,575.690565,0.000000
0.050000,478.150635,97.469294,6.491653,-58.712336,575.640733,0.000000
0.050500,478.466964,97.103600,6.567546,-58.550189,575.591841,0.000000
0.051000,478.783957,96.738214,6.643430,-58.388408,575.543915,0.000000
0.051500,479.101631,96.373143,6.719302,-58.226996,575.496973,0.000000
0.052000,479.419997,96.008392,6.795163,-58.065953,575.451035,0.000000
