time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.044000,-6.753221,15.164300,0.182352,0.000000,0.965580
0.044500,-6.745662,15.118506,0.182241,0.000000,0.965592
0.045000,-6.738125,15.072637,0.182131,0.000000,0.965603
0.045500,-6.730612,15.026711,0.182021,0.000000,0.965615
0.046000,-6.723122,14.980747,0.181911,0.000000,0.965627
0.046500,-6.715654,14.934762,0.181802,0.000000,0.965639
0.047000,-6.708210,14.888773,0.181693,0.000000,0.965651
0.047500,-6.700788,14.842795,0.181584,0.000000,0.965663
0.048000,-6.693390,14.796843,0.181475,0.000000,0.965675
0.048500,-6.686015,14.750931,0.181367,0.000000,0.965686
0.049000,-6.678662,14.705074,0.181259,0.000000,0.965698
0.049500,-6.671332,14.659284,0.181151,0.000000,0.965710
0.050000,-6.664026,14.613573,0.181043,0.000000,0.965722
0.050500,-6.656742,14.567954,0.180936,0.000000,0.965733
0.051000,-6.649480,14.522437,0.180829,0.000000,0.965745
0.051500,-6.642242,14.477033,0.180722,0.000000,0.965757
0.052000,-6.635026,14.431752,0.180615,0.000000,0.965768
0.052500,-6.627833,14.386603,0.180509,0.000000,0.965780
0.053000,-6.620662,14.341595,0.180403,0.000000,0.965791
0.053500,-6.613514,14.296738,0.180297,0.000000,0.965803
0.054000,-6.606388,14.252038,0.180191,0.000000,0.965814
0.054500,-6.599284,14.207504,0.180086,0.000000,0.965826
0.055000,-6.592202,14.163142,0.179981,0.000000,0.965837
0.055500,-6.585143,14.118959,0.179876,0.000000,0.965849
0.056000,-6.578105,14.074961,0.179771,0.000000,0.965860
0.056500,-6.571090,14.031154,0.179667,0.000000,0.965872
0.057000,-6.564096,13.987544,0.179562,0.000000,0.965883
0.057500,-6.557124,13.944135,0.179459,0.000000,0.965894
0.058000,-6.550173,13.900932,0.179355,0.000000,0.965906
0.058500,-6.543244,13.857940,0.179251,0.000000,0.965917
0.059000,-6.536337,13.815163,0.179148,0.000000,0.965928
0.059500,-6.529450,13.772604,0.179045,0.000000,0.965939
0.060000,-6.522585,13.730267,0.178942,0.000000,0.965951
0.060500,-6.515741,13.688154,0.178840,0.000000,0.965962
0.061000,-6.508918,13.646270,0.178738,0.000000,0.965973
0.061500,-6.502116,13.604615,0.178636,0.000000,0.965984
0.062000,-6.495334,13.563193,0.178534,0.000000,0.965995
0.062500,-6.488573,13.522006,0.178432,0.000000,0.966006
0.063000,-6.481833,13.481056,0.178331,0.000000,0.966017
0.063500,-6.475113,13.440343,0.178230,0.000000,0.966028
0.064000,-6.468413,13.399870,0.178129,0.000000,0.966039
0.064500,-6.461733,13.359638,0.178029,0.000000,0.966050
0.065000,-6.455073,13.319647,0.177928,0.000000,0.966061
0.065500,-6.448433,13.279898,0.177828,0.000000,0.966072
0.066000,-6.441813,13.240393,0.177728,0.000000,0.966083
0.066500,-6.435212,13.201131,0.177629,0.000000,0.966094
0.067000,-6.428631,13.162113,0.177529,0.000000,0.966105
0.067500,-6.422070,13.123338,0.177430,0.000000,0.966115
0.068000,-6.415527,13.084808,0.177331,0.000000,0.966126
0.068500,-6.409004,13.046521,0.177232,0.000000,0.966137
0.069000,-6.402500,13.008477,0.177134,0.000000,0.966148
0.069500,-6.396014,12.970677,0.177035,0.000000,0.966158
0.070000,-6.389548,12.933119,0.176937,0.000000,0.966169
0.070500,-6.383100,12.895802,0.176839,0.000000,0.966180
0.071000,-6.376670,12.858726,0.176742,0.000000,0.966190
0.071500,-6.370260,12.821891,0.176644,0.000000,0.966201
0.072000,-6.363867,12.785294,0.176547,0.000000,0.966211
0.072500,-6.357492,12.748936,0.176450,0.000000,0.966222
0.073000,-6.351136,12.712814,0.176353,0.000000,0.966232
0.073500,-6.344798,12.676928,0.176257,0.000000,0.966243
0.074000,-6.338477,12.641276,0.176161,0.000000,0.966253
0.074500,-6.332174,12.605857,0.176065,0.000000,0.966263
0.075000,-6.325889,12.570670,0.175969,0.000000,0.966274
0.075500,-6.319621,12.535712,0.175873,0.000000,0.966284
0.076000,-6.313370,12.500983,0.175778,0.000000,0.966294
0.076500,-6.307137,12.466481,0.175682,0.000000,0.966305
0.077000,-6.300921,12.432204,0.175587,0.000000,0.966315
0.077500,-6.294722,12.398151,0.175493,0.000000,0.966325
0.078000,-6.288540,12.364319,0.175398,0.000000,0.966335
0.078500,-6.282374,12.330707,0.175304,0.000000,0.966345
0.079000,-6.276226,12.297313,0.175210,0.000000,0.966356
0.079500,-6.270094,12.264135,0.175116,0.000000,0.966366
0.080000,-6.263978,12.231172,0.175022,0.000000,0.966376
0.080500,-6.257879,12.198421,0.174929,0.000000,0.966386
0.081000,-6.251796,12.165880,0.174835,0.000000,0.966396
0.081500,-6.245729,12.133549,0.174742,0.000000,0.966406
0.082000,-6.239678,12.101423,0.174650,0.000000,0.966416
0.082500,-6.233644,12.069502,0.174557,0.000000,0.966426
0.083000,-6.227625,12.037784,0.174465,0.000000,0.966436
0.083500,-6.221622,12.006266,0.174372,0.000000,0.966445
0.084000,-6.215634,11.974947,0.174280,0.000000,0.966455
0.084500,-6.209662,11.943825,0.174189,0.000000,0.966465
0.085000,-6.203706,11.912897,0.174097,0.000000,0.966475
0.085500,-6.197765,11.882161,0.174006,0.000000,0.966485
0.086000,-6.191839,11.851616,0.173915,0.000000,0.966494
0.086500,-6.185928,11.821259,0.173824,0.000000,0.966504
0.087000,-6.180033,11.791088,0.173733,0.000000,0.966514
0.087500,-6.174152,11.761102,0.173642,0.000000,0.966523
0.088000,-6.168287,11.731299,0.173552,0.000000,0.966533
0.088500,-6.162436,11.701675,0.173462,0.000000,0.966542
0.089000,-6.156600,11.672230,0.173372,0.000000,0.966552
0.089500,-6.150778,11.642961,0.173282,0.000000,0.966562
0.090000,-6.144971,11.613866,0.173193,0.000000,0.966571
0.090500,-6.139179,11.584944,0.173103,0.000000,0.966581
0.091000,-6.133401,11.556192,0.173014,0.000000,0.966590
0.091500,-6.127637,11.527609,0.172925,0.000000,0.966599
0.092000,-6.121887,11.499192,0.172837,0.000000,0.966609
